euribor3m,job_blue-collar,job_housemaid,marital_unknown,month_apr,month_aug,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,poutcome_success,id,prediction
4.958,0,1,0,0,0,1,0,0,0,0,0,0,13381,0
0.72,0,0,0,0,0,0,0,0,0,0,0,1,9131,1
4.961,1,0,0,0,0,1,0,0,0,0,0,0,407,0
4.966,0,0,0,0,1,0,0,0,0,0,0,0,40761,0
4.021,1,0,0,0,0,0,0,0,0,1,0,0,21208,0
1.466,0,0,0,1,0,0,0,0,0,0,0,0,34648,0
4.965,0,0,0,0,1,0,0,0,0,0,0,0,37138,0
4.961,0,0,0,0,0,1,0,0,0,0,0,0,28043,0
4.865,0,0,0,0,0,0,1,0,0,0,0,0,14359,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,15284,0
0.873,0,0,0,0,1,0,0,0,0,0,0,0,39877,0
4.963,0,0,0,0,0,1,0,0,0,0,0,0,20973,0
1.334,1,0,0,0,0,0,0,0,1,0,0,0,26803,0
4.965,0,0,0,0,1,0,0,0,0,0,0,0,34523,0
4.857,1,0,0,0,0,0,0,0,1,0,0,0,2934,0
4.968,1,0,0,0,0,1,0,0,0,0,0,0,17016,0
1.291,0,0,0,0,0,0,0,0,1,0,0,0,9271,0
1.3130000000000002,0,0,0,0,0,0,0,0,1,0,0,0,5355,0
4.855,0,0,0,0,0,0,0,0,1,0,0,0,30910,0
4.959,0,0,0,0,0,0,1,0,0,0,0,0,37805,0
4.961,0,0,0,0,0,0,1,0,0,0,0,0,788,0
1.344,1,0,0,0,0,0,0,0,1,0,0,1,39866,0
0.742,0,0,0,0,0,0,0,0,0,0,1,0,34645,0
4.191,0,0,0,0,0,0,0,0,0,1,0,0,28862,0
4.9639999999999995,0,0,0,0,1,0,0,0,0,0,0,0,4710,0
4.8580000000000005,0,0,0,0,0,0,0,0,1,0,0,0,25668,0
4.96,0,0,0,0,0,1,0,0,0,0,0,0,8958,0
4.865,0,0,0,0,0,0,1,0,0,0,0,0,10717,0
1.291,1,0,0,0,0,0,0,0,1,0,0,0,7508,0
1.266,0,0,0,0,0,0,0,0,1,0,0,0,6927,0
4.965,1,0,0,0,1,0,0,0,0,0,0,0,24808,0
4.9639999999999995,1,0,0,0,1,0,0,0,0,0,0,0,28568,0
4.1530000000000005,0,0,0,0,0,0,0,0,0,1,0,0,38194,0
1.327,0,0,0,0,0,0,0,0,1,0,0,0,19969,0
4.856,0,0,0,0,0,0,0,0,1,0,0,0,9673,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,40736,0
1.405,0,0,0,1,0,0,0,0,0,0,0,0,40191,0
4.864,1,0,0,0,0,0,1,0,0,0,0,0,16205,0
4.965,0,0,0,0,1,0,0,0,0,0,0,0,8770,0
1.0590000000000002,0,0,0,0,0,1,0,0,0,0,0,0,22491,0
4.968,0,0,0,0,0,1,0,0,0,0,0,0,23468,0
0.715,0,0,0,0,0,0,0,0,0,1,0,1,26592,1
1.327,0,0,0,0,0,0,0,0,1,0,0,0,40127,0
0.898,0,0,0,0,1,0,0,0,0,0,0,0,35045,0
0.7240000000000001,0,1,0,0,0,0,0,0,0,0,1,0,12212,0
4.0760000000000005,0,0,0,0,0,0,0,0,0,1,0,0,23077,0
0.722,0,0,0,0,0,0,0,0,0,0,1,0,22317,0
4.8580000000000005,0,0,0,0,0,0,0,0,1,0,0,0,16864,0
4.963,0,0,0,0,0,1,0,0,0,0,0,0,26677,0
0.73,0,0,0,0,0,0,0,0,0,0,1,0,19526,0
4.191,1,0,0,0,0,0,0,0,0,1,0,0,35586,0
4.191,1,0,0,0,0,0,0,0,0,1,0,0,37778,0
4.8580000000000005,0,0,0,0,0,0,0,0,1,0,0,0,17146,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,25709,0
4.967,0,0,0,0,0,0,1,0,0,0,0,0,17493,0
4.963,1,0,0,0,0,1,0,0,0,0,0,0,28543,0
1.405,0,0,0,1,0,0,0,0,0,0,0,0,21967,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,18773,0
4.9639999999999995,1,0,0,0,1,0,0,0,0,0,0,0,27043,0
1.334,0,0,0,0,0,0,0,0,1,0,0,0,19761,0
4.857,1,0,0,0,0,0,0,0,1,0,0,0,5361,0
4.966,0,0,0,0,1,0,0,0,0,0,0,0,12844,0
1.26,1,0,0,0,0,0,1,0,0,0,0,0,33385,0
4.8660000000000005,0,0,0,0,0,0,1,0,0,0,0,0,38818,0
4.966,0,0,0,0,1,0,0,0,0,0,0,0,13905,0
4.963,0,0,0,0,0,1,0,0,0,0,0,0,17432,0
0.883,1,0,0,0,1,0,0,0,0,0,0,0,21072,0
4.0760000000000005,1,0,0,0,0,0,0,0,0,1,0,0,12255,0
0.8809999999999999,0,0,0,0,1,0,0,0,0,0,0,1,26391,1
4.12,0,0,0,0,0,0,0,0,0,1,0,0,4730,0
4.857,1,0,0,0,0,0,0,0,1,0,0,0,33613,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,4788,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,26073,0
4.856,0,0,0,0,0,0,0,0,1,0,0,0,37347,0
1.2590000000000001,1,0,0,0,0,0,0,0,1,0,0,0,14774,0
4.961,0,0,0,0,0,0,1,0,0,0,0,0,4247,0
0.982,0,0,0,0,0,0,0,0,0,0,1,1,27723,1
1.334,0,0,0,0,0,0,0,0,1,0,0,0,36034,0
4.959,1,0,0,0,0,0,1,0,0,0,0,0,25329,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,18969,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,4114,0
1.266,0,0,0,0,0,0,1,0,0,0,0,0,2386,0
1.291,0,0,0,0,0,0,0,0,1,0,0,0,20227,0
4.855,0,0,0,0,0,0,0,0,1,0,0,0,37470,0
0.715,0,0,0,0,0,0,0,0,0,1,0,0,11641,0
4.958,1,0,0,0,0,0,1,0,0,0,0,0,25514,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,34410,0
4.968,0,0,0,0,1,0,0,0,0,0,0,0,35454,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,31923,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,31049,0
4.864,0,0,0,0,0,0,0,0,1,0,0,0,30052,0
4.12,0,0,0,0,0,0,0,0,0,1,0,0,28590,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,24411,0
0.846,0,0,0,0,0,1,0,0,0,0,0,1,22408,1
1.334,0,0,0,0,0,0,0,0,1,0,0,0,1152,0
4.855,0,0,0,0,0,0,0,0,1,0,0,0,34941,0
4.12,1,0,0,0,0,0,0,0,0,1,0,0,29992,0
4.864,0,0,0,0,0,0,0,0,1,0,0,0,1679,0
1.405,0,0,0,1,0,0,0,0,0,0,0,0,23265,0
4.958,0,0,0,0,0,0,1,0,0,0,0,0,33044,0
4.856,0,0,0,0,0,0,0,0,1,0,0,0,34956,0
4.859,0,0,0,0,0,0,0,0,1,0,0,0,33989,0
4.021,0,0,0,0,0,0,0,0,0,1,0,0,29928,0
4.857,1,0,0,0,0,0,0,0,1,0,0,0,29638,0
1.244,0,0,0,0,0,0,0,0,1,0,0,0,30761,0
1.405,0,0,0,1,0,0,0,0,0,0,0,0,39412,0
4.957,0,0,0,0,0,1,0,0,0,0,0,0,36320,0
1.479,0,0,0,1,0,0,0,0,0,0,0,0,6559,0
0.7140000000000001,0,0,0,0,0,0,0,0,0,1,0,0,27357,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,937,0
4.12,0,0,0,0,0,0,0,0,0,1,0,0,27539,0
4.9639999999999995,0,0,0,0,1,0,0,0,0,0,0,0,7561,0
4.864,1,0,0,0,0,0,1,0,0,0,0,0,6073,0
4.021,0,0,0,0,0,0,0,0,0,1,0,0,28334,0
1.415,0,0,0,1,0,0,0,0,0,0,0,0,32377,0
4.86,1,0,0,0,0,0,0,0,1,0,0,0,1645,0
1.266,0,0,0,0,0,0,0,0,1,0,0,0,27768,0
4.865,0,0,0,0,0,0,1,0,0,0,0,0,8525,0
4.856,0,0,0,0,0,0,0,0,1,0,0,0,13093,0
0.644,0,0,0,0,0,0,0,1,0,0,0,1,2000,1
4.0760000000000005,1,0,0,0,0,0,0,0,0,1,0,0,17436,0
1.415,0,0,0,1,0,0,0,0,0,0,0,0,28966,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,38368,0
1.2990000000000002,1,0,0,0,0,0,0,0,1,0,0,0,34774,0
4.8660000000000005,0,0,0,0,0,0,1,0,0,0,0,0,29454,0
0.754,0,0,0,0,0,0,1,0,0,0,0,0,37460,0
4.961,0,1,0,0,0,1,0,0,0,0,0,0,35305,0
0.7140000000000001,0,0,0,0,0,0,0,0,0,1,0,0,36308,0
0.71,0,0,0,0,0,0,0,0,0,0,0,0,27117,0
1.344,1,0,0,0,0,0,0,0,1,0,0,1,24272,0
4.958,1,0,0,0,0,1,0,0,0,0,0,0,35044,0
4.859,0,0,0,0,0,0,0,0,1,0,0,0,26077,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,23893,0
4.855,1,0,0,0,0,0,0,0,1,0,0,0,28986,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,13708,0
4.957,0,0,0,0,0,1,0,0,0,0,0,0,37059,0
4.963,0,0,0,0,0,1,0,0,0,0,0,0,26235,0
1.405,0,0,0,1,0,0,0,0,0,0,0,0,27660,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,18254,0
1.266,0,0,0,0,0,0,0,0,1,0,0,0,26467,0
1.266,0,0,0,0,0,0,0,0,1,0,0,0,33844,0
4.191,1,0,0,0,0,0,0,0,0,1,0,0,17663,0
1.327,0,0,0,0,0,0,0,0,1,0,0,0,33471,0
4.021,0,0,0,0,0,0,0,0,0,1,0,0,21275,0
4.958,0,0,0,0,0,1,0,0,0,0,0,0,27416,0
1.266,0,0,0,0,0,0,0,0,1,0,0,0,28935,0
4.959,0,0,0,0,0,0,1,0,0,0,0,0,9308,0
1.2990000000000002,0,0,0,0,0,0,0,0,1,0,0,0,21218,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,24971,0
4.9639999999999995,0,0,0,0,1,0,0,0,0,0,0,0,41154,0
1.466,0,0,0,1,0,0,0,0,0,0,0,0,29021,0
4.9639999999999995,0,0,0,0,1,0,0,0,0,0,0,0,38416,0
4.0760000000000005,0,0,0,0,0,0,0,0,0,1,0,0,20460,0
1.3130000000000002,0,0,0,0,0,0,0,0,1,0,0,0,24433,0
4.961,0,0,0,0,0,0,1,0,0,0,0,0,40049,0
4.968,0,0,0,0,1,0,0,0,0,0,0,0,30018,0
1.405,0,0,0,1,0,0,0,0,0,0,0,0,40355,0
4.963,1,0,0,0,0,1,0,0,0,0,0,0,22210,0
4.961,0,0,0,0,0,1,0,0,0,0,0,0,26380,0
4.8580000000000005,0,0,0,0,0,0,0,0,1,0,0,0,15196,0
0.9,1,0,0,0,1,0,0,0,0,0,0,0,22455,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,23467,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,15634,0
1.3130000000000002,1,0,0,0,0,0,0,0,1,0,0,0,16741,0
4.8660000000000005,0,0,0,0,0,0,1,0,0,0,0,0,14758,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,38463,0
4.855,0,0,0,0,0,0,0,0,1,0,0,0,14246,0
4.865,0,0,0,0,0,0,1,0,0,0,0,0,30731,0
4.963,1,0,0,0,0,1,0,0,0,0,0,0,18243,0
4.859,0,0,0,0,0,0,0,0,1,0,0,0,339,0
4.8580000000000005,0,0,0,0,0,0,0,0,1,0,0,0,97,0
4.959,0,0,0,0,0,0,1,0,0,0,0,0,35716,0
4.959,0,0,0,0,0,0,1,0,0,0,0,0,15421,0
1.281,0,0,0,0,0,0,0,0,1,0,0,0,35500,0
1.2990000000000002,0,0,0,0,0,0,0,0,1,0,0,0,21955,0
4.9639999999999995,0,0,0,0,1,0,0,0,0,0,0,0,23064,0
1.354,1,0,0,0,0,0,0,0,1,0,0,0,39311,0
1.327,0,0,0,0,0,0,0,0,1,0,0,0,10547,0
4.857,1,0,0,0,0,0,0,0,1,0,0,0,18867,0
4.021,0,0,0,0,0,0,0,0,0,1,0,0,27772,0
4.947,0,0,0,0,0,0,1,0,0,0,0,0,30099,0
4.8580000000000005,1,0,0,0,0,0,0,0,1,0,0,0,29787,0
4.859,0,0,0,0,0,0,0,0,1,0,0,0,3525,0
0.688,0,0,0,0,0,0,0,0,1,0,0,0,5626,0
4.021,0,0,0,0,0,0,0,0,0,1,0,0,34610,0
4.8580000000000005,0,0,0,0,0,0,0,0,1,0,0,0,34506,0
4.959,1,0,0,0,0,0,1,0,0,0,0,0,30877,0
1.405,0,0,0,1,0,0,0,0,0,0,0,0,15109,0
4.191,0,0,0,0,0,0,0,0,0,1,0,0,15543,0
0.722,0,0,0,0,0,0,0,0,0,1,0,0,39081,0
4.12,0,0,0,0,0,0,0,0,0,1,0,0,7383,0
4.855,0,0,0,0,0,0,0,0,1,0,0,0,14938,0
4.86,1,0,0,0,0,0,0,0,1,0,0,0,16492,0
1.483,0,0,0,1,0,0,0,0,0,0,0,0,38025,0
0.9420000000000001,0,0,0,0,0,0,0,0,0,0,1,0,38285,0
4.0760000000000005,0,0,0,0,0,0,0,0,0,1,0,0,38828,0
1.2990000000000002,0,0,0,0,0,0,0,0,1,0,0,0,32105,0
1.25,0,0,0,0,0,0,0,0,1,0,0,0,4599,0
4.966,0,1,0,0,0,1,0,0,0,0,0,0,18192,0
4.959,0,0,0,0,0,0,1,0,0,0,0,0,25017,0
4.864,0,0,0,0,0,0,0,0,1,0,0,0,33768,0
4.021,0,0,0,0,0,0,0,0,0,1,0,0,16910,0
1.281,0,0,0,0,0,0,0,0,1,0,0,0,29832,0
1.0590000000000002,0,0,0,0,0,1,0,0,0,0,0,0,8216,0
0.715,0,0,0,0,0,0,0,0,0,0,0,0,39329,0
4.864,0,0,0,0,0,0,1,0,0,0,0,0,24472,0
4.857,1,0,0,0,0,0,0,0,1,0,0,0,3483,0
4.961,0,0,0,0,0,0,1,0,0,0,0,0,15467,0
4.965,0,0,0,0,1,0,0,0,0,0,0,0,30999,0
4.966,0,0,0,0,1,0,0,0,0,0,0,0,27215,0
4.8660000000000005,0,0,0,0,0,0,1,0,0,0,0,0,4907,0
4.1530000000000005,1,0,0,0,0,0,0,0,0,1,0,0,11657,0
4.959,1,0,0,0,0,0,1,0,0,0,0,0,5801,0
4.965,0,0,0,0,1,0,0,0,0,0,0,0,11089,0
4.12,0,0,0,0,0,0,0,0,0,1,0,0,40825,0
1.215,0,0,0,0,0,0,1,0,0,0,0,0,9408,0
4.96,0,0,0,0,0,0,1,0,0,0,0,0,29980,0
4.12,0,0,0,0,0,0,0,0,0,1,0,0,11751,0
4.965,1,0,0,0,1,0,0,0,0,0,0,0,30259,0
4.958,1,0,0,0,0,0,1,0,0,0,0,0,31502,0
0.899,0,0,0,0,1,0,0,0,0,0,0,1,13491,1
4.1530000000000005,0,0,0,0,0,0,0,0,0,1,0,0,15411,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,40841,0
4.859,0,0,0,0,0,0,0,0,1,0,0,0,33417,0
4.856,0,0,0,0,0,0,0,0,1,0,0,0,30535,0
4.961,0,0,0,0,0,0,1,0,0,0,0,0,17910,0
4.9639999999999995,1,0,0,0,1,0,0,0,0,0,0,0,33650,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,32003,0
4.8660000000000005,0,0,0,0,0,0,1,0,0,0,0,0,28502,0
4.857,1,0,0,0,0,0,0,0,1,0,0,0,32403,0
4.9639999999999995,0,0,0,0,1,0,0,0,0,0,0,0,14995,0
4.957,0,0,0,0,0,1,0,0,0,0,0,0,17180,0
0.879,0,0,0,0,1,0,0,0,0,0,0,0,12455,0
1.266,0,0,0,0,0,0,0,0,1,0,0,0,39229,0
0.898,0,0,0,0,1,0,0,0,0,0,0,0,13136,0
1.291,1,0,0,0,0,0,0,0,1,0,0,0,40099,0
4.963,1,0,0,0,0,1,0,0,0,0,0,0,35375,0
4.968,0,0,0,0,0,1,0,0,0,0,0,0,22388,0
4.12,0,0,0,0,0,0,0,0,0,1,0,0,17763,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,20694,0
1.629,0,0,0,0,0,0,0,1,0,0,0,0,35975,0
4.961,0,0,0,0,0,0,1,0,0,0,0,0,12730,0
0.685,0,0,0,0,0,0,0,0,1,0,0,0,9871,0
0.879,0,0,0,0,0,0,0,0,0,0,0,0,2938,0
4.967,1,0,0,0,0,0,1,0,0,0,0,0,19393,0
4.966,0,0,0,0,1,0,0,0,0,0,0,0,38101,0
1.365,0,0,0,1,0,0,0,0,0,0,0,0,473,0
0.7140000000000001,1,0,0,0,0,0,0,0,0,1,0,0,32434,0
1.25,0,0,0,0,0,0,0,0,1,0,0,0,25654,0
4.021,0,0,0,0,0,0,0,0,0,1,0,0,39630,0
1.2990000000000002,0,0,0,0,0,0,0,0,1,0,0,0,23706,0
0.742,0,0,0,0,0,0,0,0,0,0,1,0,38199,0
4.856,0,1,0,0,0,0,0,0,1,0,0,0,5562,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,20203,0
4.97,0,0,0,0,1,0,0,0,0,0,0,0,24864,0
0.741,0,0,0,0,0,0,0,0,0,0,1,0,24607,0
4.957,0,0,0,0,0,1,0,0,0,0,0,0,26237,0
4.864,1,0,0,0,0,0,0,0,1,0,0,0,11293,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,14801,0
4.9639999999999995,1,0,0,0,1,0,0,0,0,0,0,0,18713,0
1.3130000000000002,0,0,0,0,0,0,0,0,1,0,0,0,32962,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,36710,0
0.8690000000000001,0,0,0,0,1,0,0,0,0,0,0,0,8086,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,14293,0
4.0760000000000005,0,0,0,0,0,0,0,0,0,1,0,0,38014,0
4.8580000000000005,1,0,0,0,0,0,0,0,1,0,0,0,38748,0
1.327,0,0,0,0,0,0,0,0,1,0,0,0,17422,0
4.961,0,0,0,0,0,0,1,0,0,0,0,0,38124,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,8428,0
4.859,0,0,0,0,0,0,0,0,1,0,0,0,35434,0
4.8580000000000005,0,0,0,0,0,0,0,0,1,0,0,0,27676,0
4.864,0,0,0,0,0,0,0,0,1,0,0,0,19585,0
4.961,0,0,0,0,0,0,1,0,0,0,0,0,10548,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,28801,0
1.423,0,0,0,1,0,0,0,0,0,0,0,0,2275,0
1.266,0,0,0,0,0,0,0,0,1,0,0,0,34258,0
4.963,1,0,0,0,1,0,0,0,0,0,0,0,29066,0
1.266,0,0,0,0,0,0,0,0,1,0,0,0,17602,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,12800,0
0.861,0,0,0,0,1,0,0,0,0,0,0,0,7738,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,40762,0
0.88,0,0,0,0,0,0,0,0,0,0,0,1,32850,1
0.899,0,0,0,0,0,1,0,0,0,0,0,1,6769,1
4.968,0,0,0,0,1,0,0,0,0,0,0,0,514,0
1.281,1,0,0,0,0,0,0,0,1,0,0,0,6476,0
1.262,0,0,0,0,0,0,1,0,0,0,0,1,40991,1
1.423,1,0,0,1,0,0,0,0,0,0,0,0,21445,0
1.291,0,0,0,0,0,0,0,0,1,0,0,0,37615,0
1.244,0,0,0,0,0,0,0,0,1,0,0,0,13111,0
4.0760000000000005,1,0,0,0,0,0,0,0,0,1,0,0,25464,0
4.96,1,0,0,0,0,0,1,0,0,0,0,0,40038,0
4.857,1,0,0,0,0,0,0,0,1,0,0,0,8677,0
4.8580000000000005,0,0,0,0,0,0,0,0,1,0,0,0,14304,0
0.722,0,0,0,0,0,0,0,0,0,0,1,0,19439,0
4.1530000000000005,0,0,0,0,0,0,0,0,0,1,0,0,33096,0
1.344,0,0,0,0,0,0,0,0,1,0,0,0,11238,0
1.405,0,0,0,1,0,0,0,0,0,0,0,0,19705,0
1.286,0,0,0,0,0,0,1,0,0,0,0,0,36841,0
4.962,0,0,0,0,0,0,1,0,0,0,0,0,24426,0
4.8580000000000005,0,0,0,0,0,0,0,0,1,0,0,0,11081,0
1.291,1,0,0,0,0,0,0,0,1,0,0,0,6672,0
1.405,0,0,0,1,0,0,0,0,0,0,0,0,37018,0
4.965,0,0,0,0,1,0,0,0,0,0,0,0,15012,0
4.1530000000000005,0,0,0,0,0,0,0,0,0,1,0,0,6364,0
4.191,0,0,0,0,0,0,0,0,0,1,0,0,11800,0
4.1530000000000005,0,0,0,0,0,0,0,0,0,1,0,0,12519,0
4.0760000000000005,1,0,0,0,0,0,0,0,0,1,0,0,32629,0
4.9639999999999995,0,0,0,0,1,0,0,0,0,0,0,0,26129,0
4.961,1,0,0,0,0,0,1,0,0,0,0,0,1229,0
1.291,0,0,0,0,0,0,0,0,1,0,0,0,32534,0
4.8580000000000005,0,0,0,0,0,0,0,0,1,0,0,0,26505,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,57,0
0.742,0,0,0,0,0,0,0,0,0,0,1,0,3032,0
4.1530000000000005,0,0,0,0,0,0,0,0,0,1,0,0,281,0
4.968,0,0,0,0,1,0,0,0,0,0,0,0,12561,0
4.86,0,0,0,0,0,0,0,0,1,0,0,0,36221,0
4.865,0,0,0,0,0,0,1,0,0,0,0,0,21812,0
4.864,0,0,0,0,0,0,0,0,1,0,0,0,2953,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,30200,0
4.963,1,0,0,0,0,1,0,0,0,0,0,0,21311,0
4.86,0,0,0,0,0,0,0,0,1,0,0,0,40949,0
4.961,1,0,0,0,0,1,0,0,0,0,0,0,22222,0
4.0760000000000005,0,0,0,0,0,0,0,0,0,1,0,0,2756,0
0.8859999999999999,0,0,0,0,0,0,0,0,0,0,0,0,35227,0
4.021,0,0,0,0,0,0,0,0,0,1,0,0,27120,0
1.405,1,0,0,1,0,0,0,0,0,0,0,0,570,0
0.8590000000000001,0,0,0,0,1,0,0,0,0,0,0,0,34995,0
0.835,0,0,0,0,0,1,0,0,0,0,0,1,37899,1
1.266,0,0,0,0,0,0,0,0,1,0,0,0,33076,0
4.865,1,0,0,0,0,0,1,0,0,0,0,0,17997,0
4.963,0,0,0,0,0,1,0,0,0,0,0,0,38275,0
4.966,0,0,0,0,1,0,0,0,0,0,0,0,32865,0
4.967,0,0,0,0,1,0,0,0,0,0,0,0,18547,0
4.957,0,0,0,0,0,1,0,0,0,0,0,0,22732,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,25435,0
4.0760000000000005,0,0,0,0,0,0,0,0,0,1,0,0,13732,0
1.27,0,0,0,0,0,0,0,0,1,0,0,1,11520,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,27383,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,29655,0
0.7659999999999999,0,0,0,0,0,0,0,0,0,0,0,0,16787,0
1.3130000000000002,0,0,0,0,0,0,0,0,1,0,0,0,4193,0
4.191,0,0,0,0,0,0,0,0,0,1,0,0,8095,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,34145,0
4.961,0,0,0,0,0,1,0,0,0,0,0,0,26740,0
4.859,0,0,0,0,0,0,0,0,1,0,0,0,33873,0
0.904,0,0,0,0,1,0,0,0,0,0,0,1,2452,1
4.962,1,0,0,0,0,1,0,0,0,0,0,0,23934,0
4.9639999999999995,0,0,0,0,1,0,0,0,0,0,0,0,23337,0
0.722,0,0,0,0,0,0,0,0,0,0,1,0,2598,0
4.8580000000000005,1,0,0,0,0,0,0,0,1,0,0,0,16249,0
4.855,0,0,0,0,0,0,0,0,1,0,0,0,5929,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,22457,0
0.73,0,0,0,0,0,0,0,0,0,0,1,1,18512,1
1.41,0,0,0,1,0,0,0,0,0,0,0,0,3051,0
4.191,0,0,0,0,0,0,0,0,0,1,0,0,15063,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,39820,0
4.1530000000000005,1,0,0,0,0,0,0,0,0,1,0,0,41089,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,36819,0
4.9639999999999995,0,0,0,0,1,0,0,0,0,0,0,0,12799,0
4.9639999999999995,0,0,0,0,1,0,0,0,0,0,0,0,15529,0
4.959,0,0,0,0,0,0,1,0,0,0,0,0,7854,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,22814,0
4.963,0,0,0,0,1,0,0,0,0,0,0,0,27226,0
4.968,1,0,0,0,0,1,0,0,0,0,0,0,34536,0
4.958,1,0,0,0,0,1,0,0,0,0,0,0,35040,0
4.966,0,1,0,0,1,0,0,0,0,0,0,0,14129,0
4.8580000000000005,1,0,0,0,0,0,0,0,1,0,0,0,24956,0
1.244,1,0,0,0,0,0,0,0,1,0,0,0,30760,0
1.334,0,0,0,0,0,0,0,0,1,0,0,0,11715,0
4.958,0,0,0,0,0,1,0,0,0,0,0,0,38808,0
4.191,0,0,0,0,0,0,0,0,0,1,0,0,27913,0
4.859,1,0,0,0,0,0,0,0,1,0,0,0,2403,0
4.12,0,0,0,0,0,0,0,0,0,1,0,0,16620,0
4.968,0,0,0,0,0,1,0,0,0,0,0,0,11218,0
4.96,1,0,0,0,0,1,0,0,0,0,0,0,27891,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,35628,0
4.961,1,0,0,0,0,1,0,0,0,0,0,0,19520,0
4.963,0,0,0,0,0,1,0,0,0,0,0,0,30244,0
1.281,0,0,0,0,0,0,0,0,1,0,0,0,29348,0
1.281,1,0,0,0,0,0,0,0,1,0,0,0,31027,0
4.9639999999999995,0,0,0,0,1,0,0,0,0,0,0,0,12373,0
4.957,0,0,0,0,0,1,0,0,0,0,0,0,38274,0
4.9639999999999995,0,0,0,0,1,0,0,0,0,0,0,0,40289,0
1.423,1,0,0,1,0,0,0,0,0,0,0,0,25152,0
1.244,0,0,0,0,0,0,0,0,1,0,0,0,37487,0
4.856,0,0,0,0,0,0,0,0,1,0,0,0,24932,0
1.3130000000000002,0,0,0,0,0,0,0,0,1,0,0,0,16100,0
1.264,0,0,0,0,0,0,0,0,1,0,0,1,14830,0
4.963,0,0,0,0,0,1,0,0,0,0,0,0,32854,0
4.865,0,0,0,0,0,0,1,0,0,0,0,0,4973,0
4.864,1,0,0,0,0,0,0,0,1,0,0,0,17343,0
1.344,0,0,0,0,0,0,0,0,1,0,0,0,12142,0
4.962,0,0,0,0,0,1,0,0,0,0,0,0,18523,0
4.958,0,0,0,0,0,0,1,0,0,0,0,0,34613,0
4.8580000000000005,1,0,0,0,0,0,0,0,1,0,0,0,21172,0
4.967,0,0,0,0,0,0,1,0,0,0,0,0,32731,0
1.445,0,0,0,1,0,0,0,0,0,0,0,0,15437,0
4.9639999999999995,1,0,0,0,1,0,0,0,0,0,0,0,8914,0
4.965,1,0,0,0,1,0,0,0,0,0,0,0,22637,0
4.965,0,0,0,0,1,0,0,0,0,0,0,0,11545,0
1.445,0,0,0,1,0,0,0,0,0,0,0,0,4390,0
1.51,0,0,0,0,0,0,0,1,0,0,0,0,5976,0
4.857,0,0,0,0,0,0,0,0,1,0,0,0,20875,0
4.8580000000000005,0,0,0,0,0,0,0,0,1,0,0,0,8109,0
4.9639999999999995,0,0,0,0,1,0,0,0,0,0,0,0,25132,0
4.191,0,0,0,0,0,0,0,0,0,1,0,0,2286,0
4.855,1,0,0,0,0,0,0,0,1,0,0,0,28730,0
4.856,0,1,0,0,0,0,0,0,1,0,0,0,19724,0
4.12,1,0,0,0,0,0,0,0,0,1,0,0,34452,0
