contact,month,day_of_week,campaign,pdays,previous,poutcome,id
cellular,aug,fri,7,999,0,nonexistent,39830
telephone,jul,mon,2,999,0,nonexistent,16817
telephone,jul,thu,5,999,0,nonexistent,40609
cellular,jun,fri,3,999,0,nonexistent,14242
cellular,oct,wed,1,999,0,nonexistent,27545
cellular,sep,fri,4,999,0,nonexistent,18502
cellular,nov,fri,7,999,0,nonexistent,31665
cellular,may,tue,3,999,0,nonexistent,2120
cellular,nov,wed,1,999,1,failure,32660
cellular,aug,mon,2,999,0,nonexistent,28396
cellular,may,tue,1,999,0,nonexistent,1050
telephone,jun,thu,1,999,0,nonexistent,20388
telephone,jul,mon,21,999,0,nonexistent,38854
cellular,apr,mon,1,999,0,nonexistent,32273
cellular,aug,thu,2,999,0,nonexistent,19547
telephone,may,fri,1,999,0,nonexistent,23855
telephone,jul,thu,2,999,0,nonexistent,32550
telephone,jun,mon,6,999,0,nonexistent,4527
telephone,jun,mon,2,999,0,nonexistent,38810
cellular,aug,tue,3,999,0,nonexistent,40524
cellular,jul,mon,4,999,0,nonexistent,31414
telephone,jun,tue,1,999,0,nonexistent,36439
cellular,may,mon,2,999,0,nonexistent,33763
cellular,jul,tue,3,999,0,nonexistent,2263
cellular,aug,thu,1,4,2,success,40680
telephone,may,wed,1,999,0,nonexistent,20982
cellular,apr,thu,3,999,0,nonexistent,16680
telephone,may,mon,5,999,0,nonexistent,22284
telephone,jul,thu,1,999,0,nonexistent,11336
cellular,aug,wed,1,999,0,nonexistent,7462
cellular,jul,wed,4,999,0,nonexistent,19421
cellular,aug,thu,2,999,0,nonexistent,1695
telephone,may,thu,2,999,0,nonexistent,29572
cellular,may,wed,1,999,1,failure,10654
cellular,may,tue,3,999,0,nonexistent,7683
cellular,jul,wed,1,999,0,nonexistent,15088
telephone,jun,tue,3,999,0,nonexistent,14891
cellular,nov,wed,4,999,0,nonexistent,15732
cellular,may,wed,1,6,1,success,26085
telephone,may,thu,6,999,0,nonexistent,35374
telephone,jun,fri,2,999,0,nonexistent,14111
cellular,aug,wed,2,999,0,nonexistent,19768
telephone,may,fri,1,999,0,nonexistent,27004
telephone,may,wed,2,999,0,nonexistent,35926
cellular,may,wed,1,10,1,success,17239
cellular,may,tue,2,999,0,nonexistent,32258
cellular,aug,wed,1,999,0,nonexistent,35801
cellular,apr,thu,1,999,0,nonexistent,30914
cellular,may,fri,1,999,1,failure,564
cellular,oct,thu,1,999,1,failure,17676
cellular,aug,wed,2,999,0,nonexistent,32655
telephone,jun,wed,1,999,0,nonexistent,32113
cellular,jun,fri,2,999,0,nonexistent,11355
cellular,apr,thu,1,999,0,nonexistent,18280
telephone,may,wed,2,999,0,nonexistent,23428
telephone,may,fri,2,999,0,nonexistent,25692
telephone,jun,wed,1,999,0,nonexistent,30913
cellular,jul,mon,3,999,0,nonexistent,19805
cellular,jul,thu,5,999,0,nonexistent,21584
cellular,jul,fri,2,999,0,nonexistent,12712
cellular,apr,mon,3,999,0,nonexistent,5519
telephone,may,mon,1,999,0,nonexistent,9958
cellular,aug,thu,2,999,0,nonexistent,4097
cellular,may,mon,3,999,0,nonexistent,7915
cellular,may,mon,1,999,0,nonexistent,28288
cellular,jun,tue,2,999,1,failure,26996
cellular,may,thu,1,999,1,failure,23747
cellular,sep,fri,2,3,1,success,36564
cellular,jul,tue,1,999,0,nonexistent,7360
cellular,may,thu,1,999,0,nonexistent,18638
cellular,nov,tue,2,999,1,failure,40948
telephone,jun,tue,1,999,0,nonexistent,30080
telephone,may,tue,1,999,0,nonexistent,31228
cellular,nov,tue,1,999,1,failure,32423
cellular,jul,thu,1,3,1,success,14169
cellular,apr,mon,2,999,0,nonexistent,16360
cellular,nov,thu,1,999,0,nonexistent,19623
cellular,oct,thu,1,999,0,nonexistent,9781
cellular,aug,fri,2,999,0,nonexistent,14988
cellular,aug,tue,2,999,0,nonexistent,15840
cellular,sep,fri,3,999,1,failure,35872
cellular,aug,fri,1,999,0,nonexistent,20676
telephone,jun,mon,1,999,0,nonexistent,37424
telephone,may,wed,2,999,0,nonexistent,20504
cellular,apr,thu,1,999,1,failure,40551
cellular,apr,wed,1,6,1,success,37329
cellular,may,tue,1,999,0,nonexistent,19861
cellular,apr,mon,1,999,0,nonexistent,16930
telephone,may,thu,1,999,0,nonexistent,29836
cellular,aug,mon,5,999,0,nonexistent,16678
cellular,aug,wed,1,999,0,nonexistent,5397
cellular,aug,thu,2,999,0,nonexistent,35282
telephone,may,fri,2,999,0,nonexistent,7011
telephone,may,mon,1,999,0,nonexistent,35522
cellular,nov,tue,1,999,0,nonexistent,8131
cellular,sep,tue,1,1,1,success,8743
cellular,may,fri,2,999,0,nonexistent,15609
cellular,nov,tue,2,999,1,failure,157
cellular,may,mon,1,999,0,nonexistent,26184
telephone,jun,fri,2,999,0,nonexistent,10821
cellular,may,fri,11,999,0,nonexistent,9622
cellular,apr,mon,1,999,0,nonexistent,4608
cellular,aug,tue,2,999,0,nonexistent,33335
cellular,aug,thu,2,999,0,nonexistent,9403
cellular,aug,tue,9,999,0,nonexistent,839
telephone,may,tue,1,999,0,nonexistent,293
cellular,apr,fri,1,999,1,failure,28971
cellular,may,wed,1,999,0,nonexistent,35993
cellular,aug,thu,2,999,0,nonexistent,23670
cellular,may,mon,1,999,0,nonexistent,36033
cellular,jul,tue,4,999,0,nonexistent,17949
cellular,nov,wed,1,999,0,nonexistent,16845
cellular,may,thu,1,999,0,nonexistent,35749
cellular,may,tue,1,999,1,failure,26151
cellular,aug,mon,4,999,0,nonexistent,14706
cellular,jul,thu,2,999,0,nonexistent,13055
cellular,may,wed,1,999,0,nonexistent,12206
cellular,mar,fri,3,999,0,nonexistent,14409
cellular,nov,thu,2,999,0,nonexistent,4208
cellular,nov,thu,1,999,0,nonexistent,13330
telephone,oct,tue,2,999,0,nonexistent,37625
cellular,jun,tue,1,999,0,nonexistent,23357
cellular,jul,mon,4,999,0,nonexistent,878
cellular,may,thu,1,999,0,nonexistent,19350
telephone,may,wed,1,999,0,nonexistent,33552
cellular,nov,thu,1,999,0,nonexistent,41026
cellular,nov,mon,1,999,0,nonexistent,15623
telephone,sep,wed,3,999,0,nonexistent,10120
cellular,aug,tue,1,999,0,nonexistent,18711
cellular,apr,mon,1,999,0,nonexistent,22047
telephone,may,mon,4,999,0,nonexistent,2033
telephone,apr,mon,1,999,0,nonexistent,18138
cellular,jul,mon,4,999,0,nonexistent,18888
cellular,apr,fri,1,999,0,nonexistent,23487
telephone,may,fri,4,999,0,nonexistent,40639
cellular,nov,fri,2,999,1,failure,37524
telephone,jun,fri,2,999,0,nonexistent,21769
cellular,aug,thu,2,999,0,nonexistent,20897
cellular,jun,wed,3,999,0,nonexistent,7371
cellular,nov,mon,3,999,0,nonexistent,22933
cellular,aug,mon,3,999,0,nonexistent,5706
cellular,may,mon,2,999,0,nonexistent,32147
telephone,jun,tue,6,999,0,nonexistent,18879
cellular,jul,mon,1,999,0,nonexistent,1033
telephone,may,tue,1,999,0,nonexistent,26137
telephone,may,mon,1,999,0,nonexistent,12244
cellular,nov,thu,3,999,1,failure,35089
cellular,jul,wed,6,999,0,nonexistent,40189
telephone,may,tue,2,999,0,nonexistent,33301
telephone,may,thu,4,999,0,nonexistent,39264
cellular,aug,thu,1,15,1,success,40314
cellular,nov,fri,2,999,0,nonexistent,16146
cellular,may,tue,2,999,1,failure,15044
cellular,apr,thu,2,999,1,failure,10235
telephone,may,mon,1,999,0,nonexistent,6680
cellular,aug,tue,2,999,0,nonexistent,12943
cellular,may,tue,1,999,0,nonexistent,7119
cellular,aug,fri,1,999,0,nonexistent,3003
cellular,jul,tue,4,999,0,nonexistent,3401
cellular,jul,thu,1,999,0,nonexistent,8111
cellular,oct,wed,1,999,0,nonexistent,5364
telephone,jun,fri,2,999,0,nonexistent,30703
cellular,sep,fri,1,3,1,success,34172
telephone,may,tue,1,999,0,nonexistent,28335
cellular,jun,thu,1,999,0,nonexistent,23060
cellular,jul,tue,2,999,0,nonexistent,4411
cellular,aug,wed,3,999,0,nonexistent,25217
cellular,jul,thu,1,999,0,nonexistent,40712
cellular,aug,tue,1,999,0,nonexistent,28441
cellular,aug,thu,1,999,0,nonexistent,36539
cellular,jun,mon,2,999,1,failure,8170
telephone,may,thu,1,999,0,nonexistent,30951
telephone,may,fri,1,999,0,nonexistent,27815
telephone,may,mon,2,999,0,nonexistent,24914
telephone,may,fri,3,999,0,nonexistent,4711
telephone,jun,mon,1,999,0,nonexistent,22904
telephone,may,wed,2,999,0,nonexistent,23541
cellular,nov,wed,2,999,1,failure,38103
cellular,may,fri,2,999,1,failure,3722
cellular,may,tue,3,999,1,failure,25286
cellular,apr,fri,6,999,0,nonexistent,181
cellular,aug,wed,1,999,0,nonexistent,20073
cellular,may,wed,1,999,0,nonexistent,33555
telephone,may,tue,1,999,0,nonexistent,37849
cellular,may,wed,1,999,0,nonexistent,39417
cellular,may,thu,2,11,1,success,5865
cellular,sep,fri,1,999,0,nonexistent,8936
telephone,may,fri,1,999,0,nonexistent,4423
cellular,nov,thu,1,999,0,nonexistent,6691
cellular,jul,thu,7,999,0,nonexistent,3914
cellular,nov,tue,4,999,0,nonexistent,870
cellular,may,wed,1,999,1,failure,33430
cellular,apr,thu,1,999,0,nonexistent,32596
cellular,aug,wed,2,999,0,nonexistent,11786
cellular,aug,thu,5,999,0,nonexistent,10888
telephone,sep,mon,1,999,0,nonexistent,20525
cellular,jul,wed,1,999,0,nonexistent,27024
cellular,aug,mon,1,999,0,nonexistent,40360
cellular,may,thu,1,999,0,nonexistent,18737
telephone,jun,tue,3,999,0,nonexistent,36615
cellular,nov,wed,1,999,0,nonexistent,22757
cellular,jun,mon,2,999,0,nonexistent,31331
telephone,may,fri,5,999,0,nonexistent,36092
telephone,may,wed,3,999,0,nonexistent,35275
cellular,apr,fri,3,999,0,nonexistent,24581
telephone,may,wed,3,999,0,nonexistent,35335
telephone,jun,fri,4,999,0,nonexistent,13038
cellular,aug,tue,2,999,0,nonexistent,20404
cellular,nov,thu,1,999,0,nonexistent,10246
cellular,aug,thu,3,999,0,nonexistent,7146
cellular,aug,thu,13,999,0,nonexistent,18595
telephone,may,mon,1,999,0,nonexistent,5737
telephone,may,fri,3,999,0,nonexistent,10080
cellular,may,fri,2,999,0,nonexistent,33284
cellular,aug,tue,1,999,0,nonexistent,34287
telephone,may,mon,2,999,0,nonexistent,33025
telephone,jul,thu,3,999,0,nonexistent,16917
cellular,jul,tue,3,999,0,nonexistent,7037
cellular,aug,tue,2,999,0,nonexistent,16162
cellular,aug,fri,1,999,0,nonexistent,29402
cellular,aug,wed,1,999,0,nonexistent,1454
cellular,jul,thu,8,999,0,nonexistent,16885
telephone,jun,mon,2,999,0,nonexistent,523
telephone,may,fri,3,999,0,nonexistent,10707
cellular,apr,wed,3,999,0,nonexistent,37330
cellular,jul,fri,2,999,0,nonexistent,38716
cellular,aug,thu,4,999,0,nonexistent,25869
cellular,aug,fri,1,999,0,nonexistent,1914
cellular,nov,thu,1,999,1,failure,33792
cellular,jul,fri,2,999,0,nonexistent,8101
telephone,sep,wed,1,10,1,success,31991
cellular,jul,mon,1,999,0,nonexistent,28955
cellular,jul,fri,1,999,0,nonexistent,19639
cellular,jul,tue,3,999,0,nonexistent,19162
cellular,aug,wed,2,999,0,nonexistent,13868
cellular,aug,mon,3,999,0,nonexistent,12237
cellular,aug,thu,1,999,0,nonexistent,13145
cellular,nov,mon,1,999,1,failure,38404
cellular,apr,wed,2,999,1,failure,24661
cellular,jul,tue,2,999,0,nonexistent,11347
telephone,jun,fri,5,999,0,nonexistent,20595
cellular,may,thu,2,999,0,nonexistent,38795
cellular,aug,wed,1,999,0,nonexistent,10461
telephone,may,thu,1,999,0,nonexistent,24993
cellular,may,tue,3,999,0,nonexistent,30871
telephone,may,thu,2,999,0,nonexistent,21463
cellular,may,thu,1,999,0,nonexistent,19614
cellular,aug,thu,1,999,0,nonexistent,10441
cellular,aug,tue,3,999,0,nonexistent,36232
telephone,may,fri,2,999,0,nonexistent,37944
cellular,sep,mon,1,3,2,success,8198
cellular,aug,wed,1,999,0,nonexistent,23740
telephone,may,fri,2,999,0,nonexistent,18472
cellular,aug,tue,2,999,0,nonexistent,11732
cellular,nov,tue,1,999,0,nonexistent,21932
telephone,sep,fri,1,999,1,failure,10993
cellular,aug,tue,2,999,0,nonexistent,23135
cellular,jul,fri,2,999,0,nonexistent,26304
telephone,jun,tue,2,999,0,nonexistent,20384
cellular,jul,tue,1,999,0,nonexistent,12587
cellular,sep,wed,2,999,0,nonexistent,20218
telephone,jun,mon,2,999,0,nonexistent,7578
cellular,jul,tue,2,999,0,nonexistent,5866
telephone,jun,mon,1,999,0,nonexistent,26826
cellular,aug,mon,5,999,0,nonexistent,16784
telephone,jun,fri,1,999,0,nonexistent,3407
cellular,jul,wed,1,999,0,nonexistent,17158
telephone,jul,tue,1,999,0,nonexistent,39416
cellular,aug,fri,5,999,0,nonexistent,41024
telephone,may,thu,7,999,0,nonexistent,14847
cellular,apr,thu,2,999,0,nonexistent,35770
cellular,jul,wed,1,999,0,nonexistent,11149
telephone,may,wed,2,999,0,nonexistent,13461
cellular,aug,mon,1,999,0,nonexistent,13331
cellular,jul,tue,6,999,0,nonexistent,36743
cellular,nov,thu,1,999,0,nonexistent,30948
telephone,may,wed,5,999,0,nonexistent,35092
telephone,may,thu,1,999,0,nonexistent,7476
cellular,may,wed,2,999,1,failure,22580
cellular,aug,tue,3,999,0,nonexistent,2460
cellular,apr,tue,2,999,0,nonexistent,18671
cellular,oct,tue,1,999,0,nonexistent,33652
cellular,may,mon,1,999,0,nonexistent,26192
cellular,jul,wed,2,999,0,nonexistent,24924
cellular,nov,tue,3,999,0,nonexistent,26164
cellular,jul,wed,5,999,0,nonexistent,2253
cellular,apr,thu,3,999,1,failure,39577
cellular,oct,thu,1,999,0,nonexistent,10713
telephone,jun,thu,2,999,0,nonexistent,3200
telephone,may,mon,3,999,0,nonexistent,2318
telephone,may,fri,3,999,0,nonexistent,39225
cellular,jul,fri,1,999,0,nonexistent,17975
cellular,nov,wed,1,999,0,nonexistent,22531
telephone,may,wed,1,999,0,nonexistent,1533
cellular,aug,thu,1,999,0,nonexistent,34627
cellular,oct,wed,1,999,0,nonexistent,3896
cellular,apr,thu,2,999,0,nonexistent,1707
cellular,apr,fri,4,999,1,failure,21867
cellular,aug,fri,1,999,0,nonexistent,37697
cellular,may,wed,5,999,0,nonexistent,12657
cellular,nov,mon,1,999,0,nonexistent,19426
cellular,aug,thu,1,999,0,nonexistent,29833
cellular,jul,thu,1,999,0,nonexistent,11337
cellular,may,mon,1,999,0,nonexistent,3716
telephone,may,wed,10,999,0,nonexistent,25151
telephone,may,mon,1,999,0,nonexistent,25356
telephone,may,wed,1,999,0,nonexistent,14849
cellular,jul,thu,1,999,0,nonexistent,18687
cellular,jul,fri,2,999,0,nonexistent,21752
cellular,may,wed,1,999,0,nonexistent,17290
telephone,may,wed,2,999,0,nonexistent,11414
telephone,may,tue,10,999,0,nonexistent,38030
telephone,apr,thu,1,999,0,nonexistent,34503
cellular,jun,fri,2,999,0,nonexistent,20893
cellular,may,thu,6,999,1,failure,33069
telephone,may,fri,1,999,0,nonexistent,30216
cellular,apr,mon,1,999,0,nonexistent,35661
cellular,jun,mon,2,999,0,nonexistent,27119
cellular,aug,fri,1,999,0,nonexistent,34089
telephone,may,tue,2,999,0,nonexistent,33866
cellular,aug,thu,1,999,0,nonexistent,19888
cellular,aug,thu,1,3,1,success,35743
telephone,may,fri,1,999,0,nonexistent,3976
telephone,may,tue,3,999,0,nonexistent,16743
cellular,nov,thu,1,999,0,nonexistent,35960
cellular,jul,thu,4,999,0,nonexistent,13333
cellular,jul,mon,4,999,0,nonexistent,22877
cellular,jul,wed,8,999,0,nonexistent,4732
cellular,apr,thu,1,999,0,nonexistent,22070
telephone,may,fri,3,999,0,nonexistent,25676
cellular,may,tue,1,999,0,nonexistent,5209
telephone,jun,thu,1,999,0,nonexistent,2016
cellular,jul,wed,1,999,0,nonexistent,20403
telephone,may,tue,2,999,0,nonexistent,10310
telephone,may,wed,1,999,0,nonexistent,17805
cellular,jul,thu,7,999,0,nonexistent,669
cellular,may,wed,2,999,1,failure,37462
cellular,nov,thu,2,999,0,nonexistent,2134
telephone,jun,wed,3,999,0,nonexistent,5502
cellular,jun,fri,1,999,0,nonexistent,35540
cellular,nov,wed,2,999,0,nonexistent,11040
cellular,jul,wed,1,999,0,nonexistent,23564
telephone,may,wed,1,999,0,nonexistent,20024
cellular,aug,fri,1,999,0,nonexistent,7863
cellular,apr,thu,1,999,0,nonexistent,21552
telephone,jun,fri,7,999,0,nonexistent,14681
telephone,may,thu,2,999,0,nonexistent,17613
cellular,apr,thu,1,999,0,nonexistent,22141
telephone,may,wed,3,999,0,nonexistent,27518
cellular,apr,fri,6,999,0,nonexistent,39553
cellular,aug,fri,1,999,2,failure,223
telephone,may,fri,3,999,0,nonexistent,5050
cellular,aug,wed,5,999,0,nonexistent,24273
cellular,aug,mon,1,999,0,nonexistent,11041
telephone,may,thu,3,999,0,nonexistent,14413
cellular,may,wed,1,999,0,nonexistent,19516
telephone,may,mon,4,999,0,nonexistent,32886
telephone,apr,thu,1,999,0,nonexistent,5874
cellular,apr,mon,1,999,0,nonexistent,40174
cellular,may,wed,2,999,0,nonexistent,16868
telephone,may,fri,1,999,0,nonexistent,8276
cellular,may,thu,1,999,1,failure,10669
cellular,may,tue,1,3,1,success,38341
telephone,may,mon,4,999,0,nonexistent,35433
telephone,may,mon,3,999,0,nonexistent,4031
telephone,nov,mon,1,999,0,nonexistent,26307
cellular,apr,fri,1,999,1,failure,7803
telephone,jun,wed,2,999,0,nonexistent,1559
telephone,may,mon,1,999,0,nonexistent,25051
cellular,aug,fri,3,999,0,nonexistent,3734
cellular,jul,mon,4,999,0,nonexistent,15320
telephone,may,thu,3,999,0,nonexistent,26989
cellular,nov,thu,1,999,0,nonexistent,20643
telephone,may,thu,3,999,0,nonexistent,13978
cellular,may,fri,3,999,0,nonexistent,27177
cellular,jul,mon,1,999,0,nonexistent,3709
telephone,may,fri,2,999,0,nonexistent,1059
telephone,jun,thu,1,999,0,nonexistent,31779
cellular,aug,mon,2,999,0,nonexistent,8980
cellular,aug,wed,2,999,0,nonexistent,9597
telephone,may,tue,1,999,0,nonexistent,6715
cellular,jul,wed,2,999,0,nonexistent,3215
telephone,jun,fri,2,999,0,nonexistent,49
cellular,jul,thu,1,999,0,nonexistent,32937
cellular,jul,thu,1,999,0,nonexistent,36392
telephone,may,tue,1,999,0,nonexistent,18934
telephone,jul,mon,7,999,0,nonexistent,14153
cellular,aug,fri,1,999,0,nonexistent,13975
cellular,nov,fri,1,999,0,nonexistent,5077
cellular,aug,thu,4,999,0,nonexistent,4089
cellular,jul,mon,2,999,0,nonexistent,21678
cellular,may,fri,7,999,0,nonexistent,11789
cellular,nov,wed,2,999,1,failure,10389
telephone,may,tue,2,999,0,nonexistent,35087
telephone,aug,tue,1,999,0,nonexistent,17411
telephone,jun,fri,12,999,0,nonexistent,11854
cellular,may,thu,2,999,1,failure,29077
cellular,may,fri,1,999,0,nonexistent,30762
telephone,may,mon,3,999,0,nonexistent,21211
cellular,nov,fri,2,999,0,nonexistent,19395
cellular,jul,tue,1,999,0,nonexistent,35492
telephone,nov,mon,5,999,0,nonexistent,21090
telephone,may,fri,1,999,0,nonexistent,28624
telephone,may,fri,1,999,0,nonexistent,15497
telephone,jun,tue,10,999,0,nonexistent,893
cellular,may,thu,1,999,0,nonexistent,37490
cellular,apr,wed,2,999,0,nonexistent,41079
cellular,may,mon,3,999,0,nonexistent,35059
cellular,may,mon,5,6,2,success,15933
cellular,jul,thu,1,999,0,nonexistent,24226
cellular,jun,tue,1,12,2,success,2536
telephone,may,wed,10,999,0,nonexistent,16894
cellular,mar,tue,3,999,0,nonexistent,20578
telephone,may,wed,14,999,0,nonexistent,22887
cellular,jul,mon,5,999,0,nonexistent,16279
cellular,may,tue,1,999,0,nonexistent,14869
telephone,may,tue,1,999,0,nonexistent,31300
cellular,jul,wed,9,999,0,nonexistent,26838
telephone,jul,thu,1,999,0,nonexistent,18992
cellular,jul,fri,1,999,0,nonexistent,33490
cellular,aug,thu,1,999,0,nonexistent,5032
cellular,aug,thu,1,999,0,nonexistent,23446
telephone,may,tue,1,999,0,nonexistent,39571
cellular,aug,thu,2,999,0,nonexistent,17713
cellular,jul,wed,2,999,0,nonexistent,34522
cellular,jul,mon,3,999,0,nonexistent,25679
cellular,oct,fri,3,999,0,nonexistent,31265
telephone,may,thu,4,999,0,nonexistent,40442
cellular,nov,thu,1,999,2,failure,25560
telephone,jun,thu,3,999,0,nonexistent,24720
cellular,may,tue,2,999,2,failure,23444
telephone,apr,fri,3,999,0,nonexistent,30201
telephone,may,thu,3,999,0,nonexistent,26807
cellular,jul,mon,2,999,0,nonexistent,33656
cellular,nov,wed,2,999,0,nonexistent,17075
cellular,aug,fri,1,999,0,nonexistent,20949
cellular,may,thu,3,999,0,nonexistent,770
cellular,jul,tue,2,999,0,nonexistent,27512
telephone,aug,tue,3,999,0,nonexistent,33946
cellular,jul,tue,3,999,0,nonexistent,13083
cellular,jul,tue,3,999,1,failure,3755
cellular,apr,thu,2,999,1,failure,3915
telephone,jun,wed,1,999,0,nonexistent,40204
cellular,nov,mon,2,999,3,failure,3834
cellular,may,mon,2,999,0,nonexistent,27800
cellular,aug,wed,1,999,0,nonexistent,1792
cellular,jun,fri,3,999,0,nonexistent,12489
cellular,may,mon,4,999,0,nonexistent,26331
telephone,may,wed,3,999,0,nonexistent,19964
cellular,jun,tue,1,999,0,nonexistent,10977
cellular,jun,fri,2,999,0,nonexistent,29811
cellular,may,wed,2,999,0,nonexistent,21497
cellular,aug,mon,3,999,0,nonexistent,16872
telephone,may,tue,3,999,0,nonexistent,31418
telephone,jun,mon,1,999,0,nonexistent,9671
cellular,jul,wed,2,999,0,nonexistent,32058
telephone,jun,wed,3,999,0,nonexistent,32267
cellular,nov,thu,3,3,2,success,31176
telephone,jun,mon,4,999,0,nonexistent,33737
telephone,nov,thu,1,999,0,nonexistent,5485
telephone,jun,fri,3,999,0,nonexistent,20677
telephone,may,wed,3,999,0,nonexistent,19430
cellular,jul,mon,3,999,0,nonexistent,1022
telephone,may,thu,5,999,0,nonexistent,6851
telephone,oct,fri,1,999,0,nonexistent,4957
telephone,may,wed,1,999,0,nonexistent,4123
telephone,jul,mon,3,999,0,nonexistent,38090
cellular,sep,wed,2,999,3,failure,16531
telephone,jun,tue,2,999,0,nonexistent,27269
cellular,jul,fri,6,999,0,nonexistent,39827
telephone,may,mon,3,999,0,nonexistent,33717
cellular,jul,thu,1,999,0,nonexistent,6567
cellular,jul,wed,1,999,0,nonexistent,27230
telephone,may,fri,4,999,0,nonexistent,666
cellular,jul,mon,1,999,0,nonexistent,6367
telephone,may,fri,3,999,0,nonexistent,36170
telephone,may,wed,1,999,0,nonexistent,11082
cellular,aug,wed,1,999,0,nonexistent,7756
cellular,nov,thu,1,999,0,nonexistent,19565
cellular,sep,wed,2,999,1,failure,4348
telephone,may,wed,2,999,0,nonexistent,34474
telephone,jun,mon,1,999,0,nonexistent,20802
cellular,may,mon,1,999,0,nonexistent,19002
telephone,jul,fri,3,999,0,nonexistent,4583
cellular,jul,fri,1,999,0,nonexistent,8545
telephone,jun,wed,1,999,0,nonexistent,25396
telephone,may,tue,1,999,0,nonexistent,19893
telephone,may,wed,2,999,0,nonexistent,32917
cellular,jul,tue,5,999,0,nonexistent,34740
cellular,sep,fri,1,999,0,nonexistent,38760
telephone,may,wed,2,999,0,nonexistent,21484
telephone,may,thu,1,999,0,nonexistent,11230
cellular,nov,fri,1,999,1,failure,24126
telephone,aug,tue,7,999,0,nonexistent,6320
cellular,aug,tue,3,999,0,nonexistent,22030
cellular,aug,wed,6,999,0,nonexistent,15861
cellular,jul,mon,5,999,0,nonexistent,33817
telephone,may,fri,3,999,0,nonexistent,20145
cellular,jul,tue,2,999,0,nonexistent,14477
cellular,nov,mon,3,999,1,failure,11224
cellular,jul,mon,4,999,0,nonexistent,8092
telephone,jul,wed,1,999,0,nonexistent,24598
telephone,may,thu,1,999,0,nonexistent,16078
cellular,may,mon,2,999,0,nonexistent,18006
telephone,sep,tue,1,12,2,failure,4566
telephone,may,thu,4,999,0,nonexistent,3123
telephone,jun,tue,1,999,0,nonexistent,19328
cellular,may,wed,1,999,1,failure,22031
cellular,aug,tue,1,999,0,nonexistent,11339
cellular,aug,wed,1,999,0,nonexistent,19448
cellular,may,mon,1,999,1,failure,17899
telephone,may,tue,1,999,0,nonexistent,12117
cellular,nov,thu,4,999,0,nonexistent,14133
cellular,may,thu,11,999,0,nonexistent,35856
cellular,may,tue,7,999,0,nonexistent,2806
cellular,nov,mon,2,999,0,nonexistent,11955
cellular,may,fri,3,999,0,nonexistent,18187
telephone,jul,thu,1,999,0,nonexistent,16953
cellular,apr,thu,1,999,0,nonexistent,12341
telephone,jun,fri,2,999,0,nonexistent,38954
cellular,jul,mon,2,999,0,nonexistent,29037
cellular,may,mon,1,999,1,failure,21411
cellular,aug,mon,7,999,0,nonexistent,21644
cellular,nov,mon,7,999,0,nonexistent,23751
cellular,jul,wed,2,999,0,nonexistent,41034
telephone,may,wed,4,999,0,nonexistent,34300
telephone,jun,thu,1,999,0,nonexistent,36831
telephone,jun,fri,3,999,0,nonexistent,10752
telephone,may,tue,1,999,0,nonexistent,37650
cellular,aug,mon,3,999,0,nonexistent,24391
cellular,sep,mon,2,999,0,nonexistent,29754
telephone,may,wed,1,999,0,nonexistent,30604
telephone,sep,thu,1,999,0,nonexistent,24225
telephone,jun,mon,1,999,0,nonexistent,6941
telephone,jun,wed,2,999,0,nonexistent,10874
telephone,may,wed,3,999,0,nonexistent,25884
cellular,aug,fri,1,999,0,nonexistent,26676
cellular,jul,tue,1,999,2,failure,9704
telephone,jun,fri,1,999,0,nonexistent,33264
telephone,jun,fri,3,999,0,nonexistent,18543
cellular,apr,mon,2,999,1,failure,11157
cellular,apr,mon,3,999,0,nonexistent,23887
telephone,may,wed,7,999,0,nonexistent,2597
cellular,may,thu,3,999,0,nonexistent,25507
cellular,aug,fri,1,999,0,nonexistent,26098
telephone,may,tue,9,999,0,nonexistent,22079
cellular,aug,mon,5,999,0,nonexistent,26309
telephone,jun,mon,8,999,0,nonexistent,19047
cellular,aug,wed,2,999,0,nonexistent,32757
telephone,jul,tue,1,999,0,nonexistent,11202
cellular,may,fri,1,999,0,nonexistent,7085
cellular,may,mon,1,999,1,failure,31999
telephone,may,mon,4,999,0,nonexistent,40701
cellular,jul,thu,2,999,0,nonexistent,39086
cellular,may,thu,2,999,1,failure,32141
telephone,jun,mon,1,999,0,nonexistent,28575
cellular,aug,wed,3,999,0,nonexistent,5979
telephone,jun,mon,3,999,0,nonexistent,9349
cellular,oct,fri,2,3,2,success,38382
cellular,jul,mon,3,999,0,nonexistent,33609
cellular,sep,tue,1,999,0,nonexistent,9572
cellular,sep,fri,3,999,4,failure,34265
cellular,apr,mon,1,999,1,failure,36198
cellular,nov,thu,2,999,1,failure,15812
telephone,jun,fri,13,999,0,nonexistent,12983
cellular,oct,wed,1,999,0,nonexistent,31469
telephone,jun,tue,6,999,0,nonexistent,19041
telephone,may,fri,1,999,0,nonexistent,9806
cellular,sep,wed,1,999,0,nonexistent,12179
telephone,may,fri,1,999,0,nonexistent,24025
telephone,jun,tue,2,999,0,nonexistent,33820
cellular,aug,thu,1,999,0,nonexistent,33046
cellular,may,mon,7,999,0,nonexistent,17863
cellular,aug,thu,1,999,0,nonexistent,8283
cellular,jul,tue,3,999,0,nonexistent,31688
telephone,may,fri,3,999,0,nonexistent,32992
