emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,id
-1.8,92.893,-46.2,3,5099.1,34002
1.4,93.444,-36.1,3,5228.1,23570
1.4,93.444,-36.1,3,5228.1,19132
1.4,94.465,-41.8,3,5228.1,22215
1.1,93.994,-36.4,3,5191.0,39898
1.1,93.994,-36.4,3,5191.0,29639
1.4,93.444,-36.1,3,5228.1,26498
1.4,93.918,-42.7,3,5228.1,10271
1.4,94.465,-41.8,3,5228.1,4902
-1.8,92.893,-46.2,3,5099.1,34516
-1.8,92.893,-46.2,3,5099.1,8133
1.4,93.918,-42.7,3,5228.1,16660
-1.8,92.893,-46.2,3,5099.1,15557
-0.1,93.2,-42.0,3,5195.8,32304
1.4,93.918,-42.7,3,5228.1,1956
1.1,93.994,-36.4,3,5191.0,28263
-3.4,92.379,-29.8,3,5017.5,6925
-2.9,92.201,-31.4,3,5076.2,12880
-1.8,93.075,-47.1,3,5099.1,4349
1.4,93.444,-36.1,3,5228.1,19929
-1.8,92.893,-46.2,3,5099.1,4600
1.4,93.918,-42.7,3,5228.1,274
1.4,94.465,-41.8,3,5228.1,3301
-0.1,93.2,-42.0,3,5195.8,2653
1.4,93.918,-42.7,3,5228.1,2526
1.4,93.444,-36.1,3,5228.1,4392
1.4,93.918,-42.7,3,5228.1,22366
-1.8,92.893,-46.2,3,5099.1,23210
-1.8,93.075,-47.1,3,5099.1,25089
-0.1,93.2,-42.0,3,5195.8,16065
1.1,93.994,-36.4,3,5191.0,7498
-1.8,93.075,-47.1,3,5099.1,35480
-0.1,93.2,-42.0,3,5195.8,26259
-1.8,92.893,-46.2,3,5099.1,4844
1.4,93.918,-42.7,3,5228.1,29379
-1.8,92.893,-46.2,3,5099.1,231
1.4,93.444,-36.1,3,5228.1,27838
-1.8,93.075,-47.1,3,5099.1,16736
-3.4,92.649,-30.1,3,5017.5,38496
-3.4,92.379,-29.8,3,5017.5,23470
-0.1,93.2,-42.0,3,5195.8,36061
-1.8,93.075,-47.1,3,5099.1,11612
-1.1,94.199,-37.5,3,4963.6,7911
1.4,93.444,-36.1,3,5228.1,275
1.4,93.444,-36.1,3,5228.1,27112
-2.9,92.963,-40.8,3,5076.2,32589
1.4,93.918,-42.7,3,5228.1,1341
1.4,93.918,-42.7,3,5228.1,1265
-0.1,93.2,-42.0,3,5195.8,16639
-1.7,94.215,-40.3,3,4991.6,1801
-1.8,93.075,-47.1,3,5099.1,4101
1.4,94.465,-41.8,3,5228.1,7212
-0.1,93.2,-42.0,3,5195.8,27647
-3.4,92.649,-30.1,3,5017.5,25077
1.4,93.444,-36.1,3,5228.1,3967
-1.8,93.075,-47.1,3,5099.1,26006
-1.8,93.075,-47.1,3,5099.1,27343
1.4,93.444,-36.1,3,5228.1,2125
1.4,94.465,-41.8,3,5228.1,40065
-0.1,93.2,-42.0,3,5195.8,4899
-1.8,92.893,-46.2,3,5099.1,10364
-1.8,92.893,-46.2,3,5099.1,14061
1.1,93.994,-36.4,3,5191.0,7538
1.1,93.994,-36.4,3,5191.0,11397
-1.8,93.075,-47.1,3,5099.1,34083
1.1,93.994,-36.4,3,5191.0,23963
1.4,93.444,-36.1,3,5228.1,3669
-1.8,92.893,-46.2,3,5099.1,16701
1.1,93.994,-36.4,3,5191.0,15729
1.4,94.465,-41.8,3,5228.1,33934
-0.1,93.2,-42.0,3,5195.8,6860
-0.1,93.2,-42.0,3,5195.8,15584
-1.8,93.369,-34.8,3,5008.7,31793
1.4,94.465,-41.8,3,5228.1,13088
1.4,93.918,-42.7,3,5228.1,11335
1.4,93.444,-36.1,3,5228.1,28763
1.4,93.444,-36.1,3,5228.1,12908
1.1,93.994,-36.4,3,5191.0,3765
-1.8,92.893,-46.2,3,5099.1,36397
1.1,93.994,-36.4,3,5191.0,9372
1.4,93.918,-42.7,3,5228.1,29670
-1.8,92.893,-46.2,3,5099.1,29250
1.1,93.994,-36.4,3,5191.0,19567
1.4,94.465,-41.8,3,5228.1,26696
1.4,93.444,-36.1,3,5228.1,6135
1.1,93.994,-36.4,3,5191.0,10803
-1.8,92.893,-46.2,3,5099.1,27154
1.1,93.994,-36.4,3,5191.0,5266
-0.1,93.2,-42.0,3,5195.8,15671
-1.8,92.893,-46.2,3,5099.1,428
-1.8,93.075,-47.1,3,5099.1,12197
1.4,94.465,-41.8,3,5228.1,15434
1.4,94.465,-41.8,3,5228.1,37415
1.1,93.994,-36.4,3,5191.0,24477
-2.9,92.201,-31.4,3,5076.2,4
1.4,93.918,-42.7,3,5228.1,12912
1.4,94.465,-41.8,3,5228.1,21981
-3.4,92.431,-26.9,3,5017.5,23286
1.4,93.918,-42.7,3,5228.1,14890
1.4,93.918,-42.7,3,5228.1,1704
-1.8,92.893,-46.2,3,5099.1,26157
-1.8,93.749,-34.6,3,5008.7,5517
-1.1,94.767,-50.8,3,4963.6,7546
-1.8,93.075,-47.1,3,5099.1,36263
-0.1,93.2,-42.0,3,5195.8,10881
-2.9,92.201,-31.4,3,5076.2,20351
1.4,93.918,-42.7,3,5228.1,30938
-1.8,93.075,-47.1,3,5099.1,39650
1.4,94.465,-41.8,3,5228.1,17163
1.4,94.465,-41.8,3,5228.1,39197
-3.0,92.713,-33.0,3,5023.5,35655
1.1,93.994,-36.4,3,5191.0,4744
-1.8,92.893,-46.2,3,5099.1,1502
1.4,93.918,-42.7,3,5228.1,10902
1.1,93.994,-36.4,3,5191.0,30817
1.4,93.918,-42.7,3,5228.1,6212
1.4,93.444,-36.1,3,5228.1,2307
1.1,93.994,-36.4,3,5191.0,36911
1.4,94.465,-41.8,3,5228.1,7849
1.4,93.444,-36.1,3,5228.1,39399
-1.8,92.843,-50.0,3,5099.1,3374
1.1,93.994,-36.4,3,5191.0,19961
1.1,93.994,-36.4,3,5191.0,26233
1.4,93.918,-42.7,3,5228.1,12194
1.1,93.994,-36.4,3,5191.0,17678
1.4,93.918,-42.7,3,5228.1,12336
-3.4,92.379,-29.8,3,5017.5,17574
-1.8,93.369,-34.8,3,5008.7,21672
-2.9,92.201,-31.4,3,5076.2,19351
1.4,93.444,-36.1,3,5228.1,13892
1.1,93.994,-36.4,3,5191.0,24495
-1.8,92.893,-46.2,3,5099.1,13103
-2.9,92.963,-40.8,3,5076.2,7577
-1.8,92.893,-46.2,3,5099.1,26124
1.4,93.444,-36.1,3,5228.1,36414
1.4,93.918,-42.7,3,5228.1,854
1.1,93.994,-36.4,3,5191.0,11881
1.4,93.918,-42.7,3,5228.1,40700
1.1,93.994,-36.4,3,5191.0,37569
-2.9,92.201,-31.4,3,5076.2,25354
1.1,93.994,-36.4,3,5191.0,31434
1.4,93.444,-36.1,3,5228.1,18250
-1.8,92.893,-46.2,3,5099.1,25496
1.4,93.444,-36.1,3,5228.1,28905
-1.8,93.075,-47.1,3,5099.1,5241
1.4,93.918,-42.7,3,5228.1,18466
1.4,93.918,-42.7,3,5228.1,10194
1.4,93.918,-42.7,3,5228.1,40125
1.4,93.444,-36.1,3,5228.1,18083
1.1,93.994,-36.4,3,5191.0,25600
1.4,94.465,-41.8,3,5228.1,11190
-3.4,92.431,-26.9,3,5017.5,12307
-0.1,93.2,-42.0,3,5195.8,24845
1.1,93.994,-36.4,3,5191.0,16614
-3.4,92.379,-29.8,3,5017.5,24098
-3.0,92.713,-33.0,3,5023.5,5066
-1.1,94.199,-37.5,3,4963.6,27679
1.4,93.444,-36.1,3,5228.1,33055
-1.8,92.893,-46.2,3,5099.1,21379
-1.1,94.199,-37.5,3,4963.6,28573
1.4,94.465,-41.8,3,5228.1,32671
-1.1,94.767,-50.8,3,4963.6,24719
-1.1,94.199,-37.5,3,4963.6,32823
-1.8,92.893,-46.2,3,5099.1,38134
1.4,93.918,-42.7,3,5228.1,21083
1.4,93.918,-42.7,3,5228.1,35067
-1.8,92.893,-46.2,3,5099.1,3867
1.1,93.994,-36.4,3,5191.0,34389
1.4,93.444,-36.1,3,5228.1,37998
-0.1,93.2,-42.0,3,5195.8,9096
-1.8,93.075,-47.1,3,5099.1,17175
1.4,94.465,-41.8,3,5228.1,833
-0.1,93.2,-42.0,3,5195.8,37225
1.1,93.994,-36.4,3,5191.0,1106
-1.8,92.893,-46.2,3,5099.1,1180
1.4,93.444,-36.1,3,5228.1,5770
1.4,93.918,-42.7,3,5228.1,2698
1.4,93.444,-36.1,3,5228.1,24315
-3.4,92.649,-30.1,3,5017.5,22602
-1.1,94.199,-37.5,3,4963.6,20374
-2.9,92.469,-33.6,3,5076.2,29380
1.4,93.444,-36.1,3,5228.1,309
1.1,93.994,-36.4,3,5191.0,6969
-1.8,92.893,-46.2,3,5099.1,17803
1.4,93.918,-42.7,3,5228.1,12689
-1.8,92.893,-46.2,3,5099.1,704
1.4,94.465,-41.8,3,5228.1,4210
-2.9,92.963,-40.8,3,5076.2,20438
1.1,93.994,-36.4,3,5191.0,8002
-1.8,92.893,-46.2,3,5099.1,34045
1.1,93.994,-36.4,3,5191.0,21390
1.4,93.918,-42.7,3,5228.1,21278
1.1,93.994,-36.4,3,5191.0,5280
1.4,93.918,-42.7,3,5228.1,41099
-0.1,93.2,-42.0,3,5195.8,2682
-3.4,92.379,-29.8,3,5017.5,2726
-0.1,93.2,-42.0,3,5195.8,5383
1.1,93.994,-36.4,3,5191.0,32912
1.4,94.465,-41.8,3,5228.1,39480
1.4,93.918,-42.7,3,5228.1,29059
1.4,93.918,-42.7,3,5228.1,13849
1.1,93.994,-36.4,3,5191.0,36270
1.4,94.465,-41.8,3,5228.1,7308
1.4,93.918,-42.7,3,5228.1,2456
1.1,93.994,-36.4,3,5191.0,12109
-1.8,92.893,-46.2,3,5099.1,31206
-2.9,92.963,-40.8,3,5076.2,9990
1.1,93.994,-36.4,3,5191.0,33550
1.4,93.918,-42.7,3,5228.1,36606
-1.8,92.893,-46.2,3,5099.1,27991
-1.8,92.893,-46.2,3,5099.1,9141
1.4,93.444,-36.1,3,5228.1,31549
1.1,93.994,-36.4,3,5191.0,22508
-3.4,92.649,-30.1,3,5017.5,35883
1.4,93.918,-42.7,3,5228.1,3124
1.4,93.918,-42.7,3,5228.1,33130
1.4,93.444,-36.1,3,5228.1,36853
-1.8,93.749,-34.6,3,5008.7,29377
1.4,93.918,-42.7,3,5228.1,17983
1.1,93.994,-36.4,3,5191.0,38226
-3.4,92.431,-26.9,3,5017.5,34580
1.4,94.465,-41.8,3,5228.1,7356
1.1,93.994,-36.4,3,5191.0,14815
1.4,93.444,-36.1,3,5228.1,36762
-2.9,92.469,-33.6,3,5076.2,25988
1.4,94.465,-41.8,3,5228.1,4965
-1.8,93.369,-34.8,3,5008.7,11738
-1.8,92.893,-46.2,3,5099.1,38480
-1.8,92.893,-46.2,3,5099.1,7147
1.4,93.918,-42.7,3,5228.1,10266
-1.8,92.893,-46.2,3,5099.1,27931
1.1,93.994,-36.4,3,5191.0,17934
1.4,94.465,-41.8,3,5228.1,6721
-1.8,92.893,-46.2,3,5099.1,37244
-0.1,93.2,-42.0,3,5195.8,4427
1.1,93.994,-36.4,3,5191.0,3311
1.4,94.465,-41.8,3,5228.1,36774
1.4,93.918,-42.7,3,5228.1,28728
1.1,93.994,-36.4,3,5191.0,6196
1.4,93.444,-36.1,3,5228.1,7388
1.1,93.994,-36.4,3,5191.0,6566
1.4,93.918,-42.7,3,5228.1,8607
-2.9,92.201,-31.4,3,5076.2,27360
1.4,93.918,-42.7,3,5228.1,12851
-3.4,92.431,-26.9,3,5017.5,34944
-1.1,94.199,-37.5,3,4963.6,40811
1.1,93.994,-36.4,3,5191.0,8082
1.4,93.444,-36.1,3,5228.1,37000
1.4,93.918,-42.7,3,5228.1,26260
1.4,93.444,-36.1,3,5228.1,11194
1.4,93.444,-36.1,3,5228.1,25291
-1.8,93.075,-47.1,3,5099.1,34938
-1.8,92.893,-46.2,3,5099.1,30941
1.4,94.465,-41.8,3,5228.1,8391
1.4,94.465,-41.8,3,5228.1,16746
-1.8,92.893,-46.2,3,5099.1,37005
-1.7,94.215,-40.3,3,4991.6,23293
-0.1,93.2,-42.0,3,5195.8,33510
1.4,93.918,-42.7,3,5228.1,37723
1.4,94.465,-41.8,3,5228.1,18490
-1.8,92.893,-46.2,3,5099.1,8223
1.1,93.994,-36.4,3,5191.0,22382
1.4,93.444,-36.1,3,5228.1,31384
-0.1,93.2,-42.0,3,5195.8,40021
1.1,93.994,-36.4,3,5191.0,9273
-2.9,92.963,-40.8,3,5076.2,30418
1.1,93.994,-36.4,3,5191.0,6787
-2.9,92.201,-31.4,3,5076.2,5723
1.1,93.994,-36.4,3,5191.0,13196
1.4,93.918,-42.7,3,5228.1,12763
-2.9,92.963,-40.8,3,5076.2,38738
1.4,93.444,-36.1,3,5228.1,15882
1.4,93.918,-42.7,3,5228.1,3900
1.4,93.918,-42.7,3,5228.1,39533
1.1,93.994,-36.4,3,5191.0,16024
-0.1,93.2,-42.0,3,5195.8,11542
1.4,93.444,-36.1,3,5228.1,4125
-1.8,92.893,-46.2,3,5099.1,32648
1.4,93.444,-36.1,3,5228.1,11506
1.4,93.918,-42.7,3,5228.1,25574
1.4,93.918,-42.7,3,5228.1,25934
1.4,94.465,-41.8,3,5228.1,36428
1.1,93.994,-36.4,3,5191.0,5338
-1.8,92.893,-46.2,3,5099.1,13840
-1.8,92.893,-46.2,3,5099.1,26720
-0.1,93.2,-42.0,3,5195.8,28262
1.4,94.465,-41.8,3,5228.1,9014
1.4,93.918,-42.7,3,5228.1,9606
1.4,93.444,-36.1,3,5228.1,24416
1.4,93.444,-36.1,3,5228.1,39830
1.4,93.918,-42.7,3,5228.1,16817
1.4,93.918,-42.7,3,5228.1,40609
-2.9,92.963,-40.8,3,5076.2,14242
-3.4,92.431,-26.9,3,5017.5,27545
-3.4,92.379,-29.8,3,5017.5,18502
-0.1,93.2,-42.0,3,5195.8,31665
-1.8,92.893,-46.2,3,5099.1,2120
-3.4,92.649,-30.1,3,5017.5,32660
1.4,93.444,-36.1,3,5228.1,28396
-1.8,92.893,-46.2,3,5099.1,1050
1.4,94.465,-41.8,3,5228.1,20388
1.4,93.918,-42.7,3,5228.1,38854
-1.8,93.075,-47.1,3,5099.1,32273
1.4,93.444,-36.1,3,5228.1,19547
1.1,93.994,-36.4,3,5191.0,23855
1.4,93.918,-42.7,3,5228.1,32550
1.4,94.465,-41.8,3,5228.1,4527
-2.9,92.963,-40.8,3,5076.2,38810
1.4,93.444,-36.1,3,5228.1,40524
1.4,93.918,-42.7,3,5228.1,31414
1.4,94.465,-41.8,3,5228.1,36439
-1.8,92.893,-46.2,3,5099.1,33763
1.4,93.918,-42.7,3,5228.1,2263
-2.9,92.201,-31.4,3,5076.2,40680
1.1,93.994,-36.4,3,5191.0,20982
-1.8,93.075,-47.1,3,5099.1,16680
1.1,93.994,-36.4,3,5191.0,22284
1.4,93.918,-42.7,3,5228.1,11336
1.4,93.444,-36.1,3,5228.1,7462
1.4,93.918,-42.7,3,5228.1,19421
-1.7,94.027,-38.3,3,4991.6,1695
1.1,93.994,-36.4,3,5191.0,29572
-1.8,92.893,-46.2,3,5099.1,10654
-1.8,92.893,-46.2,3,5099.1,7683
1.4,93.918,-42.7,3,5228.1,15088
1.4,94.465,-41.8,3,5228.1,14891
-0.1,93.2,-42.0,3,5195.8,15732
-1.8,92.893,-46.2,3,5099.1,26085
1.1,93.994,-36.4,3,5191.0,35374
1.4,94.465,-41.8,3,5228.1,14111
1.4,93.444,-36.1,3,5228.1,19768
1.1,93.994,-36.4,3,5191.0,27004
1.1,93.994,-36.4,3,5191.0,35926
-1.8,92.893,-46.2,3,5099.1,17239
-1.8,92.893,-46.2,3,5099.1,32258
1.4,93.444,-36.1,3,5228.1,35801
-1.8,93.075,-47.1,3,5099.1,30914
-1.8,92.893,-46.2,3,5099.1,564
-3.4,92.431,-26.9,3,5017.5,17676
1.4,93.444,-36.1,3,5228.1,32655
1.4,94.465,-41.8,3,5228.1,32113
-2.9,92.963,-40.8,3,5076.2,11355
-1.8,93.075,-47.1,3,5099.1,18280
1.1,93.994,-36.4,3,5191.0,23428
1.1,93.994,-36.4,3,5191.0,25692
1.4,94.465,-41.8,3,5228.1,30913
1.4,93.918,-42.7,3,5228.1,19805
1.4,93.918,-42.7,3,5228.1,21584
1.4,93.918,-42.7,3,5228.1,12712
-1.8,93.075,-47.1,3,5099.1,5519
1.1,93.994,-36.4,3,5191.0,9958
1.4,93.444,-36.1,3,5228.1,4097
-1.8,92.893,-46.2,3,5099.1,7915
-1.8,92.893,-46.2,3,5099.1,28288
-2.9,92.963,-40.8,3,5076.2,26996
-1.8,92.893,-46.2,3,5099.1,23747
-3.4,92.379,-29.8,3,5017.5,36564
-2.9,92.469,-33.6,3,5076.2,7360
-1.8,92.893,-46.2,3,5099.1,18638
-0.1,93.2,-42.0,3,5195.8,40948
1.4,94.465,-41.8,3,5228.1,30080
1.1,93.994,-36.4,3,5191.0,31228
-0.1,93.2,-42.0,3,5195.8,32423
-1.7,94.215,-40.3,3,4991.6,14169
-1.8,93.075,-47.1,3,5099.1,16360
-0.1,93.2,-42.0,3,5195.8,19623
-3.4,92.431,-26.9,3,5017.5,9781
1.4,93.444,-36.1,3,5228.1,14988
1.4,93.444,-36.1,3,5228.1,15840
-1.1,94.199,-37.5,3,4963.6,35872
1.4,93.444,-36.1,3,5228.1,20676
1.4,94.465,-41.8,3,5228.1,37424
1.1,93.994,-36.4,3,5191.0,20504
-1.8,93.075,-47.1,3,5099.1,40551
-1.8,93.075,-47.1,3,5099.1,37329
-1.8,92.893,-46.2,3,5099.1,19861
-1.8,93.075,-47.1,3,5099.1,16930
1.1,93.994,-36.4,3,5191.0,29836
1.4,93.444,-36.1,3,5228.1,16678
1.4,93.444,-36.1,3,5228.1,5397
1.4,93.444,-36.1,3,5228.1,35282
1.1,93.994,-36.4,3,5191.0,7011
1.1,93.994,-36.4,3,5191.0,35522
-0.1,93.2,-42.0,3,5195.8,8131
-3.4,92.379,-29.8,3,5017.5,8743
-1.8,92.893,-46.2,3,5099.1,15609
-0.1,93.2,-42.0,3,5195.8,157
-1.8,92.893,-46.2,3,5099.1,26184
1.4,94.465,-41.8,3,5228.1,10821
-1.8,92.893,-46.2,3,5099.1,9622
-1.8,93.075,-47.1,3,5099.1,4608
1.4,93.444,-36.1,3,5228.1,33335
1.4,93.444,-36.1,3,5228.1,9403
1.4,93.444,-36.1,3,5228.1,839
1.1,93.994,-36.4,3,5191.0,293
-1.8,93.075,-47.1,3,5099.1,28971
-1.8,92.893,-46.2,3,5099.1,35993
1.4,93.444,-36.1,3,5228.1,23670
-1.8,92.893,-46.2,3,5099.1,36033
1.4,93.918,-42.7,3,5228.1,17949
-0.1,93.2,-42.0,3,5195.8,16845
-1.8,92.893,-46.2,3,5099.1,35749
-1.8,92.893,-46.2,3,5099.1,26151
1.4,93.444,-36.1,3,5228.1,14706
1.4,93.918,-42.7,3,5228.1,13055
-1.8,92.893,-46.2,3,5099.1,12206
-1.8,92.843,-50.0,3,5099.1,14409
-0.1,93.2,-42.0,3,5195.8,4208
-0.1,93.2,-42.0,3,5195.8,13330
-3.4,92.431,-26.9,3,5017.5,37625
-2.9,92.963,-40.8,3,5076.2,23357
1.4,93.918,-42.7,3,5228.1,878
-1.8,92.893,-46.2,3,5099.1,19350
1.1,93.994,-36.4,3,5191.0,33552
-0.1,93.2,-42.0,3,5195.8,41026
-0.1,93.2,-42.0,3,5195.8,15623
-3.4,92.379,-29.8,3,5017.5,10120
1.4,93.444,-36.1,3,5228.1,18711
-1.8,93.075,-47.1,3,5099.1,22047
1.1,93.994,-36.4,3,5191.0,2033
-1.8,93.075,-47.1,3,5099.1,18138
1.4,93.918,-42.7,3,5228.1,18888
-1.8,93.075,-47.1,3,5099.1,23487
1.1,93.994,-36.4,3,5191.0,40639
-0.1,93.2,-42.0,3,5195.8,37524
1.4,94.465,-41.8,3,5228.1,21769
1.4,93.444,-36.1,3,5228.1,20897
-2.9,92.963,-40.8,3,5076.2,7371
-0.1,93.2,-42.0,3,5195.8,22933
-2.9,92.201,-31.4,3,5076.2,5706
-1.8,92.893,-46.2,3,5099.1,32147
1.4,94.465,-41.8,3,5228.1,18879
1.4,93.918,-42.7,3,5228.1,1033
1.1,93.994,-36.4,3,5191.0,26137
1.1,93.994,-36.4,3,5191.0,12244
-0.1,93.2,-42.0,3,5195.8,35089
1.4,93.918,-42.7,3,5228.1,40189
1.1,93.994,-36.4,3,5191.0,33301
1.1,93.994,-36.4,3,5191.0,39264
-2.9,92.201,-31.4,3,5076.2,40314
-0.1,93.2,-42.0,3,5195.8,16146
-1.8,92.893,-46.2,3,5099.1,15044
-1.8,93.749,-34.6,3,5008.7,10235
1.1,93.994,-36.4,3,5191.0,6680
1.4,93.444,-36.1,3,5228.1,12943
-1.8,92.893,-46.2,3,5099.1,7119
1.4,93.444,-36.1,3,5228.1,3003
1.4,93.918,-42.7,3,5228.1,3401
1.4,93.918,-42.7,3,5228.1,8111
-1.1,94.601,-49.5,3,4963.6,5364
1.4,94.465,-41.8,3,5228.1,30703
-3.4,92.379,-29.8,3,5017.5,34172
1.1,93.994,-36.4,3,5191.0,28335
-2.9,92.963,-40.8,3,5076.2,23060
1.4,93.918,-42.7,3,5228.1,4411
1.4,93.444,-36.1,3,5228.1,25217
1.4,93.918,-42.7,3,5228.1,40712
-2.9,92.201,-31.4,3,5076.2,28441
-1.7,94.027,-38.3,3,4991.6,36539
-2.9,92.963,-40.8,3,5076.2,8170
1.1,93.994,-36.4,3,5191.0,30951
1.1,93.994,-36.4,3,5191.0,27815
1.1,93.994,-36.4,3,5191.0,24914
1.1,93.994,-36.4,3,5191.0,4711
1.4,94.465,-41.8,3,5228.1,22904
1.1,93.994,-36.4,3,5191.0,23541
-0.1,93.2,-42.0,3,5195.8,38103
-1.8,92.893,-46.2,3,5099.1,3722
-1.8,92.893,-46.2,3,5099.1,25286
-1.8,93.749,-34.6,3,5008.7,181
1.4,93.444,-36.1,3,5228.1,20073
-1.8,92.893,-46.2,3,5099.1,33555
1.1,93.994,-36.4,3,5191.0,37849
-1.8,92.893,-46.2,3,5099.1,39417
-1.8,92.893,-46.2,3,5099.1,5865
-3.4,92.379,-29.8,3,5017.5,8936
1.1,93.994,-36.4,3,5191.0,4423
-0.1,93.2,-42.0,3,5195.8,6691
1.4,93.918,-42.7,3,5228.1,3914
-0.1,93.2,-42.0,3,5195.8,870
-1.8,92.893,-46.2,3,5099.1,33430
-1.8,93.075,-47.1,3,5099.1,32596
1.4,93.444,-36.1,3,5228.1,11786
1.4,93.444,-36.1,3,5228.1,10888
-3.4,92.379,-29.8,3,5017.5,20525
1.4,93.918,-42.7,3,5228.1,27024
1.4,93.444,-36.1,3,5228.1,40360
-1.8,92.893,-46.2,3,5099.1,18737
1.4,94.465,-41.8,3,5228.1,36615
-0.1,93.2,-42.0,3,5195.8,22757
-2.9,92.963,-40.8,3,5076.2,31331
1.1,93.994,-36.4,3,5191.0,36092
1.1,93.994,-36.4,3,5191.0,35275
-1.8,93.075,-47.1,3,5099.1,24581
1.1,93.994,-36.4,3,5191.0,35335
1.4,94.465,-41.8,3,5228.1,13038
1.4,93.444,-36.1,3,5228.1,20404
-0.1,93.2,-42.0,3,5195.8,10246
1.4,93.444,-36.1,3,5228.1,7146
1.4,93.444,-36.1,3,5228.1,18595
1.1,93.994,-36.4,3,5191.0,5737
1.1,93.994,-36.4,3,5191.0,10080
-1.8,92.893,-46.2,3,5099.1,33284
-2.9,92.201,-31.4,3,5076.2,34287
1.1,93.994,-36.4,3,5191.0,33025
1.4,93.918,-42.7,3,5228.1,16917
1.4,93.918,-42.7,3,5228.1,7037
1.4,93.444,-36.1,3,5228.1,16162
1.4,93.444,-36.1,3,5228.1,29402
1.4,93.444,-36.1,3,5228.1,1454
1.4,93.918,-42.7,3,5228.1,16885
1.4,94.465,-41.8,3,5228.1,523
1.1,93.994,-36.4,3,5191.0,10707
-1.8,93.075,-47.1,3,5099.1,37330
1.4,93.918,-42.7,3,5228.1,38716
1.4,93.444,-36.1,3,5228.1,25869
1.4,93.444,-36.1,3,5228.1,1914
-0.1,93.2,-42.0,3,5195.8,33792
1.4,93.918,-42.7,3,5228.1,8101
-1.1,94.199,-37.5,3,4963.6,31991
1.4,93.918,-42.7,3,5228.1,28955
1.4,93.918,-42.7,3,5228.1,19639
1.4,93.918,-42.7,3,5228.1,19162
1.4,93.444,-36.1,3,5228.1,13868
1.4,93.444,-36.1,3,5228.1,12237
1.4,93.444,-36.1,3,5228.1,13145
-0.1,93.2,-42.0,3,5195.8,38404
-1.8,93.075,-47.1,3,5099.1,24661
1.4,93.918,-42.7,3,5228.1,11347
1.4,94.465,-41.8,3,5228.1,20595
-1.8,92.893,-46.2,3,5099.1,38795
1.4,93.444,-36.1,3,5228.1,10461
1.1,93.994,-36.4,3,5191.0,24993
-1.8,92.893,-46.2,3,5099.1,30871
1.1,93.994,-36.4,3,5191.0,21463
-1.8,92.893,-46.2,3,5099.1,19614
1.4,93.444,-36.1,3,5228.1,10441
1.4,93.444,-36.1,3,5228.1,36232
1.1,93.994,-36.4,3,5191.0,37944
-3.4,92.379,-29.8,3,5017.5,8198
1.4,93.444,-36.1,3,5228.1,23740
1.1,93.994,-36.4,3,5191.0,18472
1.4,93.444,-36.1,3,5228.1,11732
-0.1,93.2,-42.0,3,5195.8,21932
-1.1,94.199,-37.5,3,4963.6,10993
1.4,93.444,-36.1,3,5228.1,23135
1.4,93.918,-42.7,3,5228.1,26304
1.4,94.465,-41.8,3,5228.1,20384
1.4,93.918,-42.7,3,5228.1,12587
-1.1,94.199,-37.5,3,4963.6,20218
1.4,94.465,-41.8,3,5228.1,7578
1.4,93.918,-42.7,3,5228.1,5866
1.4,94.465,-41.8,3,5228.1,26826
1.4,93.444,-36.1,3,5228.1,16784
1.4,94.465,-41.8,3,5228.1,3407
1.4,93.918,-42.7,3,5228.1,17158
1.4,93.918,-42.7,3,5228.1,39416
1.4,93.444,-36.1,3,5228.1,41024
1.1,93.994,-36.4,3,5191.0,14847
-1.8,93.075,-47.1,3,5099.1,35770
1.4,93.918,-42.7,3,5228.1,11149
1.1,93.994,-36.4,3,5191.0,13461
1.4,93.444,-36.1,3,5228.1,13331
-2.9,92.469,-33.6,3,5076.2,36743
-0.1,93.2,-42.0,3,5195.8,30948
1.1,93.994,-36.4,3,5191.0,35092
1.1,93.994,-36.4,3,5191.0,7476
-1.8,92.893,-46.2,3,5099.1,22580
1.4,93.444,-36.1,3,5228.1,2460
-1.8,93.075,-47.1,3,5099.1,18671
-3.4,92.431,-26.9,3,5017.5,33652
-1.8,92.893,-46.2,3,5099.1,26192
1.4,93.918,-42.7,3,5228.1,24924
-0.1,93.2,-42.0,3,5195.8,26164
1.4,93.918,-42.7,3,5228.1,2253
-1.8,93.075,-47.1,3,5099.1,39577
-3.4,92.431,-26.9,3,5017.5,10713
1.4,94.465,-41.8,3,5228.1,3200
-1.8,92.893,-46.2,3,5099.1,2318
1.1,93.994,-36.4,3,5191.0,39225
1.4,93.918,-42.7,3,5228.1,17975
-0.1,93.2,-42.0,3,5195.8,22531
1.1,93.994,-36.4,3,5191.0,1533
1.4,93.444,-36.1,3,5228.1,34627
-1.1,94.601,-49.5,3,4963.6,3896
-1.8,93.075,-47.1,3,5099.1,1707
-1.8,93.075,-47.1,3,5099.1,21867
1.4,93.444,-36.1,3,5228.1,37697
-1.8,92.893,-46.2,3,5099.1,12657
-1.1,94.767,-50.8,3,4963.6,19426
1.4,93.444,-36.1,3,5228.1,29833
1.4,93.918,-42.7,3,5228.1,11337
-1.8,92.893,-46.2,3,5099.1,3716
1.1,93.994,-36.4,3,5191.0,25151
1.1,93.994,-36.4,3,5191.0,25356
1.1,93.994,-36.4,3,5191.0,14849
