emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,id
-0.1,93.2,-42.0,4.191,5195.8,21384
-1.1,94.601,-49.5,1.0,4963.6,18783
1.1,93.994,-36.4,4.857,5191.0,21135
1.1,93.994,-36.4,4.855,5191.0,28039
1.1,93.994,-36.4,4.856,5191.0,17932
1.4,94.465,-41.8,4.864,5228.1,24600
-3.4,92.37899999999999,-29.8,0.809,5017.5,16681
1.4,93.91799999999999,-42.7,4.963,5228.1,8321
1.4,93.444,-36.1,4.965,5228.1,32741
1.4,93.444,-36.1,4.968,5228.1,34731
1.4,93.444,-36.1,4.963,5228.1,29968
1.4,94.465,-41.8,4.864,5228.1,33779
-2.9,92.20100000000001,-31.4,0.873,5076.2,36285
1.1,93.994,-36.4,4.86,5191.0,4635
-1.8,93.075,-47.1,1.405,5099.1,3524
1.4,93.91799999999999,-42.7,4.957,5228.1,7299
-1.8,92.89299999999999,-46.2,1.281,5099.1,15106
1.4,93.444,-36.1,4.97,5228.1,28188
-1.8,92.89299999999999,-46.2,1.344,5099.1,25153
1.4,94.465,-41.8,4.961,5228.1,578
1.4,93.91799999999999,-42.7,4.962,5228.1,8852
1.4,93.91799999999999,-42.7,4.968,5228.1,37446
1.4,93.91799999999999,-42.7,4.962,5228.1,15203
1.1,93.994,-36.4,4.857,5191.0,38592
1.4,94.465,-41.8,4.961,5228.1,19016
1.4,93.91799999999999,-42.7,4.96,5228.1,1829
-1.8,92.89299999999999,-46.2,1.354,5099.1,19789
-2.9,92.963,-40.8,1.262,5076.2,22834
1.4,93.91799999999999,-42.7,4.961,5228.1,13710
-1.8,92.89299999999999,-46.2,1.344,5099.1,9494
-1.8,92.89299999999999,-46.2,1.281,5099.1,28408
1.1,93.994,-36.4,4.859,5191.0,1596
-3.0,92.713,-33.0,0.7120000000000001,5023.5,3341
1.1,93.994,-36.4,4.857,5191.0,37635
1.4,93.444,-36.1,4.966,5228.1,27065
-0.1,93.2,-42.0,4.191,5195.8,8379
1.4,93.91799999999999,-42.7,4.962,5228.1,14582
1.1,93.994,-36.4,4.856,5191.0,34854
1.4,94.465,-41.8,4.864,5228.1,24067
1.4,94.465,-41.8,4.865,5228.1,11853
1.4,93.444,-36.1,4.966,5228.1,30591
1.4,94.465,-41.8,4.959,5228.1,2503
-1.8,92.89299999999999,-46.2,1.266,5099.1,5750
1.4,93.91799999999999,-42.7,4.961,5228.1,16038
1.4,93.91799999999999,-42.7,4.963,5228.1,33482
1.4,93.444,-36.1,4.965,5228.1,11810
-2.9,92.963,-40.8,1.266,5076.2,27573
1.4,93.91799999999999,-42.7,4.96,5228.1,40880
1.4,93.91799999999999,-42.7,4.957,5228.1,9794
1.1,93.994,-36.4,4.857,5191.0,20314
-1.8,92.89299999999999,-46.2,1.334,5099.1,20113
1.4,93.91799999999999,-42.7,4.963,5228.1,1684
1.4,94.465,-41.8,4.864,5228.1,5510
1.4,94.465,-41.8,4.959,5228.1,37249
-1.8,92.89299999999999,-46.2,1.266,5099.1,1592
1.1,93.994,-36.4,4.86,5191.0,5351
1.1,93.994,-36.4,4.857,5191.0,2827
1.4,93.444,-36.1,4.9639999999999995,5228.1,11469
-1.8,92.89299999999999,-46.2,1.327,5099.1,5292
1.4,93.91799999999999,-42.7,4.968,5228.1,19755
-0.1,93.2,-42.0,4.1530000000000005,5195.8,6083
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,536
1.1,93.994,-36.4,4.857,5191.0,33808
1.1,93.994,-36.4,4.856,5191.0,25226
-1.8,93.075,-47.1,1.41,5099.1,31720
1.4,93.91799999999999,-42.7,4.962,5228.1,27832
-0.1,93.2,-42.0,4.12,5195.8,20187
-1.8,92.89299999999999,-46.2,1.266,5099.1,40865
-1.8,93.369,-34.8,0.6459999999999999,5008.7,391
-1.8,92.89299999999999,-46.2,1.25,5099.1,37518
-0.1,93.2,-42.0,4.12,5195.8,26784
-1.8,93.075,-47.1,1.423,5099.1,34493
-1.1,94.76700000000001,-50.8,1.035,4963.6,38233
-0.1,93.2,-42.0,4.0760000000000005,5195.8,16982
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,4748
1.4,93.91799999999999,-42.7,4.957,5228.1,13047
1.4,93.444,-36.1,4.962,5228.1,15982
1.1,93.994,-36.4,4.857,5191.0,9741
1.4,94.465,-41.8,4.947,5228.1,5104
1.1,93.994,-36.4,4.857,5191.0,21571
1.4,93.91799999999999,-42.7,4.962,5228.1,25029
1.1,93.994,-36.4,4.855,5191.0,30002
-1.8,93.075,-47.1,1.405,5099.1,39922
1.4,93.444,-36.1,4.9639999999999995,5228.1,39059
1.4,93.444,-36.1,4.968,5228.1,12692
-1.7,94.027,-38.3,0.9,4991.6,36782
1.4,94.465,-41.8,4.947,5228.1,9921
1.1,93.994,-36.4,4.86,5191.0,33885
1.1,93.994,-36.4,4.8580000000000005,5191.0,39816
1.4,93.444,-36.1,4.963,5228.1,33927
1.4,93.444,-36.1,4.963,5228.1,27466
1.4,93.444,-36.1,4.965,5228.1,5208
1.4,93.91799999999999,-42.7,4.961,5228.1,13140
-1.8,93.369,-34.8,0.655,5008.7,24950
-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,19473
-1.8,93.876,-40.0,0.6970000000000001,5008.7,26792
1.1,93.994,-36.4,4.864,5191.0,19489
1.4,94.465,-41.8,4.961,5228.1,38876
1.4,94.465,-41.8,4.967,5228.1,1434
-1.8,92.89299999999999,-46.2,1.244,5099.1,7077
-1.8,92.89299999999999,-46.2,1.25,5099.1,36656
-1.8,92.89299999999999,-46.2,1.291,5099.1,23577
-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,10284
1.4,93.444,-36.1,4.9639999999999995,5228.1,13498
1.1,93.994,-36.4,4.857,5191.0,8627
-1.7,94.055,-39.8,0.715,4991.6,35104
-1.8,92.89299999999999,-46.2,1.344,5099.1,30800
1.4,94.465,-41.8,4.8660000000000005,5228.1,28786
1.1,93.994,-36.4,4.859,5191.0,22046
-1.8,92.89299999999999,-46.2,1.25,5099.1,39971
1.1,93.994,-36.4,4.855,5191.0,1488
1.1,93.994,-36.4,4.856,5191.0,15657
-1.8,93.075,-47.1,1.405,5099.1,38045
1.4,94.465,-41.8,4.961,5228.1,5115
1.4,93.91799999999999,-42.7,4.962,5228.1,24311
1.1,93.994,-36.4,4.8580000000000005,5191.0,9452
1.4,94.465,-41.8,4.959,5228.1,29645
1.1,93.994,-36.4,4.857,5191.0,34638
1.4,93.444,-36.1,4.963,5228.1,37563
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,2566
-1.1,94.199,-37.5,0.884,4963.6,39310
-0.1,93.2,-42.0,4.021,5195.8,36373
1.1,93.994,-36.4,4.859,5191.0,40822
1.4,93.91799999999999,-42.7,4.963,5228.1,18426
1.1,93.994,-36.4,4.857,5191.0,27068
-2.9,92.20100000000001,-31.4,0.879,5076.2,36758
-1.8,92.89299999999999,-46.2,1.327,5099.1,19437
1.4,93.91799999999999,-42.7,4.958,5228.1,35707
1.4,93.91799999999999,-42.7,4.961,5228.1,31136
-0.1,93.2,-42.0,4.1530000000000005,5195.8,37214
-1.8,92.84299999999999,-50.0,1.531,5099.1,521
1.4,94.465,-41.8,4.961,5228.1,26056
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1836
-1.8,93.369,-34.8,0.6509999999999999,5008.7,16327
-0.1,93.2,-42.0,4.1530000000000005,5195.8,39248
1.4,93.444,-36.1,4.968,5228.1,22123
-1.8,92.89299999999999,-46.2,1.291,5099.1,37527
1.4,93.444,-36.1,4.962,5228.1,29797
-1.8,93.075,-47.1,1.423,5099.1,2111
1.1,93.994,-36.4,4.857,5191.0,29789
1.1,93.994,-36.4,4.856,5191.0,26382
-1.1,94.601,-49.5,1.043,4963.6,15235
-0.1,93.2,-42.0,4.1530000000000005,5195.8,7155
1.1,93.994,-36.4,4.864,5191.0,10405
1.4,94.465,-41.8,4.947,5228.1,28471
-1.8,92.89299999999999,-46.2,1.27,5099.1,21313
1.1,93.994,-36.4,4.859,5191.0,6735
-1.8,93.369,-34.8,0.649,5008.7,33359
1.1,93.994,-36.4,4.864,5191.0,13398
-0.1,93.2,-42.0,4.191,5195.8,28299
-1.8,92.89299999999999,-46.2,1.266,5099.1,39498
-0.1,93.2,-42.0,4.2860000000000005,5195.8,15480
1.4,93.444,-36.1,4.963,5228.1,12590
-1.1,94.76700000000001,-50.8,1.041,4963.6,13454
-1.8,93.075,-47.1,1.445,5099.1,27067
-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,31217
-1.1,94.76700000000001,-50.8,1.046,4963.6,29915
1.1,93.994,-36.4,4.857,5191.0,10916
-0.1,93.2,-42.0,4.021,5195.8,12768
1.1,93.994,-36.4,4.856,5191.0,1150
-1.8,92.89299999999999,-46.2,1.25,5099.1,25585
1.4,93.91799999999999,-42.7,4.963,5228.1,21696
1.4,94.465,-41.8,4.959,5228.1,4525
1.4,94.465,-41.8,4.865,5228.1,29506
1.4,93.444,-36.1,4.967,5228.1,10737
1.4,94.465,-41.8,4.865,5228.1,8584
1.4,93.444,-36.1,4.965,5228.1,21921
1.1,93.994,-36.4,4.855,5191.0,24628
-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,16560
1.4,93.91799999999999,-42.7,4.96,5228.1,41157
1.4,93.91799999999999,-42.7,4.962,5228.1,1016
1.1,93.994,-36.4,4.857,5191.0,8207
-2.9,92.20100000000001,-31.4,0.883,5076.2,40468
1.4,93.444,-36.1,4.968,5228.1,30483
-0.1,93.2,-42.0,4.191,5195.8,37613
1.4,93.91799999999999,-42.7,4.963,5228.1,40616
1.4,93.91799999999999,-42.7,4.968,5228.1,30407
-1.8,93.369,-34.8,0.653,5008.7,33252
-3.4,92.649,-30.1,0.716,5017.5,9415
-1.8,93.075,-47.1,1.365,5099.1,33708
1.1,93.994,-36.4,4.856,5191.0,23793
-0.1,93.2,-42.0,4.0760000000000005,5195.8,34877
1.4,93.444,-36.1,4.965,5228.1,16121
1.1,93.994,-36.4,4.855,5191.0,35072
-1.8,92.89299999999999,-46.2,1.281,5099.1,9859
1.1,93.994,-36.4,4.856,5191.0,25477
1.4,93.91799999999999,-42.7,4.962,5228.1,23429
1.1,93.994,-36.4,4.857,5191.0,21171
1.4,93.444,-36.1,4.963,5228.1,10024
1.4,93.444,-36.1,4.968,5228.1,39041
1.4,93.444,-36.1,4.9639999999999995,5228.1,23847
1.4,93.91799999999999,-42.7,4.962,5228.1,28285
1.4,94.465,-41.8,4.864,5228.1,2276
1.4,93.91799999999999,-42.7,4.962,5228.1,7407
1.4,93.444,-36.1,4.9639999999999995,5228.1,2361
-0.1,93.2,-42.0,4.12,5195.8,24877
-1.8,93.075,-47.1,1.405,5099.1,29274
-2.9,92.469,-33.6,1.0290000000000001,5076.2,38835
-1.8,92.89299999999999,-46.2,1.327,5099.1,32781
1.1,93.994,-36.4,4.86,5191.0,39563
1.4,93.91799999999999,-42.7,4.963,5228.1,15149
1.4,93.91799999999999,-42.7,4.963,5228.1,31928
-1.8,92.89299999999999,-46.2,1.266,5099.1,5735
1.4,93.91799999999999,-42.7,4.96,5228.1,3862
1.4,93.444,-36.1,4.9639999999999995,5228.1,38987
1.4,94.465,-41.8,4.959,5228.1,12135
1.4,94.465,-41.8,4.864,5228.1,5044
1.4,94.465,-41.8,4.864,5228.1,39745
1.4,93.444,-36.1,4.963,5228.1,24667
1.1,93.994,-36.4,4.8580000000000005,5191.0,20544
-1.1,94.601,-49.5,1.043,4963.6,35918
-1.8,93.075,-47.1,1.405,5099.1,16106
-2.9,92.20100000000001,-31.4,0.8340000000000001,5076.2,8077
1.1,93.994,-36.4,4.857,5191.0,24587
-3.0,92.713,-33.0,0.718,5023.5,18884
-0.1,93.2,-42.0,4.021,5195.8,3635
-1.8,92.89299999999999,-46.2,1.266,5099.1,40676
1.4,93.91799999999999,-42.7,4.962,5228.1,30587
-2.9,92.963,-40.8,1.252,5076.2,38345
1.1,93.994,-36.4,4.857,5191.0,25140
1.4,94.465,-41.8,4.967,5228.1,7056
1.4,94.465,-41.8,4.959,5228.1,13029
1.1,93.994,-36.4,4.855,5191.0,14697
-1.1,94.601,-49.5,0.965,4963.6,20426
-1.8,92.89299999999999,-46.2,1.27,5099.1,27462
1.4,93.444,-36.1,4.963,5228.1,34132
1.4,93.91799999999999,-42.7,4.961,5228.1,39714
1.4,93.91799999999999,-42.7,4.963,5228.1,13638
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,40882
1.4,94.465,-41.8,4.961,5228.1,13020
-1.8,92.89299999999999,-46.2,1.244,5099.1,17740
1.1,93.994,-36.4,4.856,5191.0,37010
1.4,94.465,-41.8,4.961,5228.1,33011
1.4,93.444,-36.1,4.9639999999999995,5228.1,26156
-1.8,93.075,-47.1,1.405,5099.1,30404
-1.8,93.075,-47.1,1.466,5099.1,39000
-3.4,92.431,-26.9,0.728,5017.5,7379
1.1,93.994,-36.4,4.856,5191.0,26023
-1.1,94.76700000000001,-50.8,1.03,4963.6,22660
1.1,93.994,-36.4,4.856,5191.0,4484
-0.1,93.2,-42.0,4.191,5195.8,34249
-2.9,92.963,-40.8,1.26,5076.2,37977
-1.8,93.075,-47.1,1.405,5099.1,30298
1.4,93.444,-36.1,4.967,5228.1,6395
-1.8,93.075,-47.1,1.405,5099.1,26426
1.4,94.465,-41.8,4.955,5228.1,14637
-1.8,92.89299999999999,-46.2,1.334,5099.1,24183
-1.8,92.89299999999999,-46.2,1.334,5099.1,4828
1.4,93.91799999999999,-42.7,4.968,5228.1,17594
1.4,94.465,-41.8,4.961,5228.1,37956
-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2,16776
1.4,94.465,-41.8,4.864,5228.1,19096
1.4,93.91799999999999,-42.7,4.957,5228.1,31520
1.4,93.91799999999999,-42.7,4.968,5228.1,8678
1.4,93.444,-36.1,4.967,5228.1,29989
-1.8,92.89299999999999,-46.2,1.244,5099.1,18913
1.4,94.465,-41.8,4.961,5228.1,18294
-0.1,93.2,-42.0,4.0760000000000005,5195.8,5101
1.4,93.444,-36.1,4.965,5228.1,11138
1.4,93.444,-36.1,4.9639999999999995,5228.1,18338
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,23345
1.1,93.994,-36.4,4.859,5191.0,18718
-1.8,93.369,-34.8,0.655,5008.7,38918
-1.7,94.215,-40.3,0.889,4991.6,21415
-0.1,93.2,-42.0,4.191,5195.8,11242
-1.8,92.89299999999999,-46.2,1.334,5099.1,35768
-1.8,92.89299999999999,-46.2,1.244,5099.1,5300
1.1,93.994,-36.4,4.86,5191.0,32071
1.4,93.91799999999999,-42.7,4.961,5228.1,20950
-1.8,93.075,-47.1,1.365,5099.1,38718
1.4,94.465,-41.8,4.96,5228.1,34763
-1.8,92.89299999999999,-46.2,1.334,5099.1,27808
-1.8,92.89299999999999,-46.2,1.244,5099.1,2343
1.4,93.91799999999999,-42.7,4.963,5228.1,27275
-3.4,92.37899999999999,-29.8,0.778,5017.5,29197
-2.9,92.20100000000001,-31.4,0.838,5076.2,3675
1.4,93.444,-36.1,4.963,5228.1,15944
1.1,93.994,-36.4,4.857,5191.0,6994
1.4,93.91799999999999,-42.7,4.961,5228.1,17505
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,32440
-1.8,93.075,-47.1,1.41,5099.1,4252
1.4,93.91799999999999,-42.7,4.96,5228.1,22048
-1.8,92.89299999999999,-46.2,1.266,5099.1,17462
-2.9,92.963,-40.8,1.281,5076.2,34570
1.4,93.91799999999999,-42.7,4.961,5228.1,1585
1.4,94.465,-41.8,4.865,5228.1,7222
-1.8,92.89299999999999,-46.2,1.327,5099.1,18036
1.4,93.91799999999999,-42.7,4.962,5228.1,27923
1.4,93.91799999999999,-42.7,4.962,5228.1,27503
-0.1,93.2,-42.0,4.12,5195.8,16985
-2.9,92.963,-40.8,1.252,5076.2,19056
-1.1,94.76700000000001,-50.8,1.05,4963.6,30536
1.1,93.994,-36.4,4.859,5191.0,40149
-1.8,93.075,-47.1,1.453,5099.1,11948
1.4,93.444,-36.1,4.9639999999999995,5228.1,5608
-0.1,93.2,-42.0,4.1530000000000005,5195.8,20074
1.1,93.994,-36.4,4.857,5191.0,23267
1.4,93.91799999999999,-42.7,4.96,5228.1,32110
1.4,93.444,-36.1,4.962,5228.1,15189
1.4,93.444,-36.1,4.9639999999999995,5228.1,17098
-1.8,93.075,-47.1,1.365,5099.1,18681
1.1,93.994,-36.4,4.856,5191.0,2005
-1.8,92.89299999999999,-46.2,1.244,5099.1,10286
1.4,93.444,-36.1,4.962,5228.1,7556
1.4,94.465,-41.8,4.864,5228.1,41113
-0.1,93.2,-42.0,4.0760000000000005,5195.8,34692
1.1,93.994,-36.4,4.864,5191.0,14333
1.4,93.444,-36.1,4.965,5228.1,36128
1.4,94.465,-41.8,4.959,5228.1,14629
-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,13931
1.1,93.994,-36.4,4.856,5191.0,19615
-2.9,92.963,-40.8,1.26,5076.2,13337
1.1,93.994,-36.4,4.864,5191.0,6910
1.1,93.994,-36.4,4.8580000000000005,5191.0,33243
1.4,93.91799999999999,-42.7,4.962,5228.1,37279
-1.8,92.89299999999999,-46.2,1.291,5099.1,19900
1.4,93.91799999999999,-42.7,4.96,5228.1,35673
1.1,93.994,-36.4,4.855,5191.0,13465
1.4,93.444,-36.1,4.963,5228.1,40961
-1.8,93.876,-40.0,0.6970000000000001,5008.7,1187
1.4,93.444,-36.1,4.966,5228.1,1043
-1.8,92.84299999999999,-50.0,1.629,5099.1,6228
-2.9,92.963,-40.8,1.262,5076.2,14178
1.4,93.91799999999999,-42.7,4.96,5228.1,907
-1.8,92.89299999999999,-46.2,1.25,5099.1,12624
-1.8,93.369,-34.8,0.6459999999999999,5008.7,658
1.4,94.465,-41.8,4.959,5228.1,26116
-2.9,92.20100000000001,-31.4,0.884,5076.2,682
1.4,93.91799999999999,-42.7,4.963,5228.1,39361
1.4,94.465,-41.8,4.955,5228.1,12465
1.4,94.465,-41.8,4.961,5228.1,27912
-3.4,92.431,-26.9,0.74,5017.5,32552
-3.4,92.649,-30.1,0.722,5017.5,37116
1.4,93.91799999999999,-42.7,4.962,5228.1,31920
1.4,93.91799999999999,-42.7,4.957,5228.1,33363
-2.9,92.963,-40.8,1.262,5076.2,6736
1.4,93.91799999999999,-42.7,4.96,5228.1,1670
1.4,94.465,-41.8,4.967,5228.1,14467
-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,24170
1.4,93.91799999999999,-42.7,4.96,5228.1,32906
-1.7,94.215,-40.3,0.81,4991.6,20611
1.1,93.994,-36.4,4.8580000000000005,5191.0,10065
1.1,93.994,-36.4,4.86,5191.0,23672
-0.1,93.2,-42.0,4.021,5195.8,28409
-1.7,94.027,-38.3,0.904,4991.6,20246
-1.8,92.89299999999999,-46.2,1.344,5099.1,12082
1.1,93.994,-36.4,4.86,5191.0,23531
1.4,93.91799999999999,-42.7,4.961,5228.1,17629
-1.8,92.89299999999999,-46.2,1.281,5099.1,39658
-0.1,93.2,-42.0,4.12,5195.8,16414
-1.8,92.89299999999999,-46.2,1.264,5099.1,7447
1.1,93.994,-36.4,4.857,5191.0,25582
-1.8,93.075,-47.1,1.405,5099.1,25573
-1.8,92.89299999999999,-46.2,1.281,5099.1,35835
-1.8,93.075,-47.1,1.405,5099.1,19461
1.1,93.994,-36.4,4.86,5191.0,25859
-1.8,92.89299999999999,-46.2,1.344,5099.1,18899
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,22285
1.1,93.994,-36.4,4.857,5191.0,22440
-1.8,92.89299999999999,-46.2,1.25,5099.1,27333
-1.8,92.89299999999999,-46.2,1.291,5099.1,23546
1.1,93.994,-36.4,4.855,5191.0,15652
-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,33197
-1.1,94.199,-37.5,0.884,4963.6,17362
1.4,93.444,-36.1,4.963,5228.1,39763
-0.1,93.2,-42.0,4.0760000000000005,5195.8,23539
-1.8,92.89299999999999,-46.2,1.281,5099.1,28980
1.4,94.465,-41.8,4.961,5228.1,459
1.4,94.465,-41.8,4.96,5228.1,36215
1.1,93.994,-36.4,4.857,5191.0,40248
-1.8,92.89299999999999,-46.2,1.266,5099.1,10487
-1.8,92.89299999999999,-46.2,1.266,5099.1,34120
1.4,93.91799999999999,-42.7,4.962,5228.1,26476
1.1,93.994,-36.4,4.8580000000000005,5191.0,40272
1.4,93.91799999999999,-42.7,4.962,5228.1,29752
1.1,93.994,-36.4,4.855,5191.0,29896
-0.1,93.2,-42.0,4.0760000000000005,5195.8,39651
1.4,93.91799999999999,-42.7,4.961,5228.1,12825
-1.8,92.89299999999999,-46.2,1.327,5099.1,13481
1.1,93.994,-36.4,4.857,5191.0,32887
-1.8,93.075,-47.1,1.405,5099.1,40962
-2.9,92.963,-40.8,1.268,5076.2,40135
1.1,93.994,-36.4,4.859,5191.0,28412
1.1,93.994,-36.4,4.8580000000000005,5191.0,18421
1.1,93.994,-36.4,4.857,5191.0,10651
-1.7,94.215,-40.3,0.87,4991.6,4328
-2.9,92.963,-40.8,1.26,5076.2,35982
1.4,93.91799999999999,-42.7,4.961,5228.1,22325
1.4,94.465,-41.8,4.959,5228.1,35756
1.1,93.994,-36.4,4.857,5191.0,3310
-3.0,92.713,-33.0,0.7070000000000001,5023.5,40775
-1.8,92.89299999999999,-46.2,1.334,5099.1,37512
-2.9,92.963,-40.8,1.266,5076.2,24557
-0.1,93.2,-42.0,4.0760000000000005,5195.8,39943
-1.8,92.89299999999999,-46.2,1.266,5099.1,5492
-1.8,93.075,-47.1,1.405,5099.1,2393
1.4,93.91799999999999,-42.7,4.962,5228.1,7627
1.4,93.91799999999999,-42.7,4.963,5228.1,16578
1.4,94.465,-41.8,4.961,5228.1,32977
1.1,93.994,-36.4,4.855,5191.0,25634
-0.1,93.2,-42.0,4.021,5195.8,19058
-1.8,92.89299999999999,-46.2,1.327,5099.1,2465
-1.8,92.89299999999999,-46.2,1.327,5099.1,6954
1.1,93.994,-36.4,4.857,5191.0,23788
-1.8,92.89299999999999,-46.2,1.327,5099.1,30698
1.4,93.91799999999999,-42.7,4.957,5228.1,313
-1.8,92.89299999999999,-46.2,1.266,5099.1,3697
1.4,93.91799999999999,-42.7,4.962,5228.1,18503
1.1,93.994,-36.4,4.864,5191.0,37480
1.1,93.994,-36.4,4.857,5191.0,6338
-1.8,92.89299999999999,-46.2,1.334,5099.1,6788
-0.1,93.2,-42.0,4.12,5195.8,94
1.1,93.994,-36.4,4.855,5191.0,2516
1.1,93.994,-36.4,4.86,5191.0,8811
1.1,93.994,-36.4,4.86,5191.0,27064
1.4,94.465,-41.8,4.864,5228.1,34240
1.4,94.465,-41.8,4.958,5228.1,7075
1.4,94.465,-41.8,4.959,5228.1,11222
1.4,93.444,-36.1,4.965,5228.1,35016
-1.7,94.215,-40.3,0.899,4991.6,2174
1.4,93.91799999999999,-42.7,4.963,5228.1,31355
1.4,93.91799999999999,-42.7,4.962,5228.1,19550
-1.8,92.89299999999999,-46.2,1.354,5099.1,20993
1.1,93.994,-36.4,4.856,5191.0,2133
1.1,93.994,-36.4,4.857,5191.0,35259
1.1,93.994,-36.4,4.855,5191.0,35185
1.4,93.91799999999999,-42.7,4.957,5228.1,16231
1.4,93.444,-36.1,4.966,5228.1,41013
1.4,94.465,-41.8,4.961,5228.1,19409
1.4,94.465,-41.8,4.96,5228.1,13858
1.4,94.465,-41.8,4.865,5228.1,16453
-1.8,93.075,-47.1,1.365,5099.1,7008
-1.8,93.876,-40.0,0.6829999999999999,5008.7,29860
1.1,93.994,-36.4,4.859,5191.0,12366
1.4,93.444,-36.1,4.962,5228.1,403
1.1,93.994,-36.4,4.857,5191.0,10621
1.1,93.994,-36.4,4.856,5191.0,33996
-1.1,94.199,-37.5,0.882,4963.6,21104
-0.1,93.2,-42.0,4.1530000000000005,5195.8,8266
-0.1,93.2,-42.0,4.191,5195.8,10169
1.4,93.91799999999999,-42.7,4.962,5228.1,12252
1.4,94.465,-41.8,4.961,5228.1,4893
1.4,93.444,-36.1,4.967,5228.1,34803
-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,11091
1.1,93.994,-36.4,4.857,5191.0,422
1.1,93.994,-36.4,4.857,5191.0,5369
-1.8,92.89299999999999,-46.2,1.266,5099.1,12279
1.4,94.465,-41.8,4.959,5228.1,17231
1.1,93.994,-36.4,4.8580000000000005,5191.0,8125
1.4,94.465,-41.8,4.8660000000000005,5228.1,3708
1.4,93.444,-36.1,4.965,5228.1,15595
1.4,93.91799999999999,-42.7,4.96,5228.1,9285
-1.8,92.89299999999999,-46.2,1.281,5099.1,6790
1.4,93.91799999999999,-42.7,4.96,5228.1,38996
1.4,93.91799999999999,-42.7,4.966,5228.1,27786
1.4,93.91799999999999,-42.7,4.96,5228.1,17042
1.4,93.444,-36.1,4.968,5228.1,13711
1.1,93.994,-36.4,4.8580000000000005,5191.0,37539
1.1,93.994,-36.4,4.856,5191.0,19691
-3.4,92.37899999999999,-29.8,0.813,5017.5,34316
-1.8,93.075,-47.1,1.41,5099.1,10448
-1.8,92.89299999999999,-46.2,1.354,5099.1,932
-1.8,92.89299999999999,-46.2,1.291,5099.1,2407
1.4,93.91799999999999,-42.7,4.961,5228.1,25247
1.4,93.444,-36.1,4.965,5228.1,15385
1.1,93.994,-36.4,4.856,5191.0,31081
-1.8,93.075,-47.1,1.405,5099.1,36081
1.4,94.465,-41.8,4.864,5228.1,30969
-0.1,93.2,-42.0,4.021,5195.8,27032
1.4,93.91799999999999,-42.7,4.962,5228.1,37114
1.1,93.994,-36.4,4.855,5191.0,31535
1.1,93.994,-36.4,4.857,5191.0,23473
1.1,93.994,-36.4,4.857,5191.0,20289
1.4,94.465,-41.8,4.967,5228.1,8093
-1.8,93.075,-47.1,1.405,5099.1,6694
1.4,93.444,-36.1,4.965,5228.1,7730
-3.0,92.713,-33.0,0.7170000000000001,5023.5,24741
1.4,94.465,-41.8,4.864,5228.1,30802
1.4,93.444,-36.1,4.97,5228.1,7239
-0.1,93.2,-42.0,4.1530000000000005,5195.8,37455
-0.1,93.2,-42.0,4.12,5195.8,38256
-1.8,93.876,-40.0,0.6990000000000001,5008.7,38206
1.1,93.994,-36.4,4.855,5191.0,35746
1.4,94.465,-41.8,4.967,5228.1,16277
-0.1,93.2,-42.0,4.021,5195.8,14282
-1.7,94.215,-40.3,0.7929999999999999,4991.6,39076
-0.1,93.2,-42.0,4.1530000000000005,5195.8,15760
1.1,93.994,-36.4,4.8580000000000005,5191.0,13210
-3.0,92.713,-33.0,0.71,5023.5,22983
-0.1,93.2,-42.0,4.1530000000000005,5195.8,36183
1.1,93.994,-36.4,4.855,5191.0,7594
1.1,93.994,-36.4,4.859,5191.0,39934
-1.8,92.89299999999999,-46.2,1.281,5099.1,31722
1.4,93.91799999999999,-42.7,4.958,5228.1,22465
-1.8,92.89299999999999,-46.2,1.291,5099.1,7320
-1.8,92.89299999999999,-46.2,1.327,5099.1,6501
1.1,93.994,-36.4,4.857,5191.0,10928
1.4,94.465,-41.8,4.865,5228.1,1729
1.1,93.994,-36.4,4.86,5191.0,36022
-1.8,92.89299999999999,-46.2,1.291,5099.1,35606
1.4,93.444,-36.1,4.9639999999999995,5228.1,27554
-1.8,92.89299999999999,-46.2,1.334,5099.1,33645
1.4,93.91799999999999,-42.7,4.962,5228.1,23555
1.4,93.91799999999999,-42.7,4.96,5228.1,33769
-0.1,93.2,-42.0,4.12,5195.8,13437
1.1,93.994,-36.4,4.86,5191.0,23298
-1.8,92.89299999999999,-46.2,1.334,5099.1,13835
